gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion,gi
5532,5979,14.5,68376,0,9.5,0,15,0,0,15.5,602.5,5992.5,12312.5,16181,18348.5,24,14.5,0,5,2,2,SL
6601,11200,48.5,72350,0,20,0,15,0,0,49.5,1724.5,9048,14772,17428,18820,215.5,48.5,1,26,0,0,SL
10847,25929,18,18144,0,12.5,0,14.5,0,0,19,868.5,6801.5,12861.5,16593,18405.5,58.5,18,0,9,2,5,SL
51250,10987,82.5,1366495,0,16.5,0,15.5,0,0,83.5,1520.5,7162,12756,16205.5,18277,267.5,82.5,0,5,2,2,SL
83667,55135,9.5,15032,0,9,0,15.5,0,0,10.5,348.5,5834,11932.5,16129,18012,12.5,9.5,0,6,1,1,SL
80006,3480,20,67885.5,0,10,0.5,16,0,0,21,1380,4850.5,7652.5,12005.5,15321.5,39,20,0,4,4,4,SL
5582,7343,12,28749,0,9.5,0,15,0,0,13,893,6492.5,12906,16752.5,18457.5,17,12,0,9,1,1,SL
29093,5520,19,15054,0,11.5,0,15.5,0,0,20,535,5334,11100.5,15386,17846.5,36,19,0,26,0,0,SL
43514,83722,3.5,23708,0,2.5,0,18.5,0,0,4.5,22.5,392.5,3247.5,6890.5,9049,2.5,3.5,0,3,4,4,NOT
8574,613,15.5,110172,0.5,8.5,0.5,8,0,0,16.5,1036.5,4838.5,7481.5,8695.5,9322.5,29.5,15.5,0,12,1,1,SL
8883,252969,3.5,436.5,0,3,0.5,15,0,0,4.5,297,5026,11361,15951.5,18080.5,3,3.5,0,26,0,0,SL
3845,286826,202,1743294.5,0,14.5,0,15,0,0,203,1824,8273.5,13645.5,16959.5,18572.5,287.5,202,0,8,6,6,SL
8663,5471,12.5,4304,0,8,0,15.5,0,0,13.5,785.5,4441,10325,14420.5,17512.5,63.5,12.5,0,11,1,1,SL
9330,2475,37.5,181726.5,0,13.5,0,15,0,0,38.5,1614,8802,14497,17297,18630,59,37.5,0,26,0,0,SL
9870,180690,5,517436.5,0,4,0,16,0,0,6,273,3157.5,7045.5,8834,11814.5,1.5,5,0,26,0,0,NOT
3932,3978,23.5,67394.5,0,11.5,0,15,0,0,24.5,893,7120.5,12949.5,16684.5,18480,24.5,23.5,0,26,0,0,SL
801,1576,39,332039.5,0,11,0,15.5,0,0,40,1538.5,7507.5,13245,16773.5,18494,42.5,39,0,4,7,7,SL
2541973,13653,2,23662,0,1.5,0,18.5,0,0,3,7.5,24,100,878.5,5570,0.5,2,0,2,2,2,NOT
6597,856159,63.5,291308.5,0,14.5,0,16,0,0,64.5,1516.5,5557.5,9441.5,12931.5,17159.5,382.5,63.5,0,6,3,3,NOT
3265,6500,133.5,888779.5,0,19.5,0,15,0,0,134.5,2328.5,9760,14898.5,17561,18968.5,297.5,133.5,0,9,1,1,SL
8703,2683,1,0,0,1,1,16,0,0,2,247,4169.5,10592,14598.5,17460,0,1,0,26,0,0,SL
332,3978,14.5,21420.5,0,10,0,15,0,0,15.5,576.5,6439,12741.5,16537.5,18374,16.5,14.5,1,3,13,13,SL
1730,57472,7.5,190.5,0,5.5,0.5,17,0,0,8.5,60.5,1404.5,5109,9461.5,14157,27.5,7.5,0,5,9,9,SL
3265,6223,105.5,406030.5,0,27.5,0,15,0,0,106.5,2111.5,9120.5,14136.5,17166.5,18548,810,105.5,0,26,0,0,SL
7248,26528,16,30444,0,10.5,0,15.5,0,0,17,858,7058.5,12137.5,16405.5,18289.5,13.5,16,0,4,4,4,SL
3265,23327,105.5,729166,0,19,0,15,0,0,106.5,1745.5,9307.5,14776,17354,18771,155,105.5,0,5,1,1,SL
26993,20474,5,1223,0,5,0.5,16.5,0,0,6,430,3782,6273.5,8854,13131.5,1.5,5,0,3,8,8,NOT
9669,54780,7.5,2955.5,0,7,0,15.5,0,0,8.5,599.5,4447.5,10376,15299,17818,5,7.5,0,9,1,1,SL
9819,836690,1.5,26.5,0,1.5,0.5,19.5,0,0,2.5,28,746.5,4184.5,6786.5,8638.5,0,1.5,0,6,2,2,NOT
850397,4809,25,12608,0,17,0,15.5,0,0,26,1075,5217.5,11442,16064,17931,55.5,25,0,26,0,0,NOT
1436,79956,6,11080.5,0,5,0,16,0,0,7,594,4651,11214,15436,17831,8.5,6,0,3,15,15,SL
5159,91404,15,43110.5,0,9.5,0,15.5,0,0,16,640,4581,10859,14629.5,17378.5,40,15,0,26,0,0,SL
5888,257218,41,219845.5,0,14,0,15,0,0,42,1277,7915.5,13891.5,17092.5,18445.5,76.5,41,0,26,0,0,SL
7030,9810,12,50164.5,0,8.5,0,15,0,0,13,624,5813,12654.5,16450.5,18294,11.5,12,0,26,0,0,SL
8328,10973,6.5,4782,0,4.5,0,16,0,0,7.5,187.5,3972,10816.5,15601,17780.5,3.5,6.5,0,26,0,0,SL
1454,5571,25,222367.5,0,10,0,15.5,0,0,26,390.5,5419.5,12842,16459,18425,29.5,25,0,4,6,6,SL
854047,853609,4.5,1686.5,0,3.5,0.5,17.5,0,0,5.5,132.5,1263,3860,9546.5,15568,2,4.5,0,5,2,2,NOT
9793,25847,11.5,3060.5,0,10,0,15,0,0,12.5,314.5,5115.5,11574,15941,17963,30.5,11.5,0,26,0,0,SL
6446,5598,20.5,24940.5,0,12,0,15,0,0,21.5,722.5,7570,14206,16963.5,18450,18,20.5,1,9,1,1,SL
5243,1856,26.5,149144.5,0,10.5,0,15,0,0,27.5,1111.5,6655.5,12840,16476,18344.5,32.5,26.5,0,9,1,1,SL
4893,1731,73.5,118063.5,0,11.5,0,15.5,0,0,74.5,719,5697,12152,15862.5,17966,118.5,73.5,0,11,1,1,SL
7095,7157,298.5,11904282.5,0,21,0,14.5,0.5,0.5,299.5,3644.5,10370.5,14467,17241.5,19090,1987.5,298.5,0,6,1,1,SL
10733,5527,9.5,19418,0,7.5,0,15,0,0,10.5,762.5,6646.5,12962,16591.5,18371,14,9.5,0,8,2,2,SL
55437,4609,242.5,2709577,0,15,0,15,0,0,243.5,2753,7305,13437.5,16745.5,18529,1359.5,242.5,0,5,2,2,SL
990,853540,11,4530,0,8,0,15.5,0,0,12,607.5,5175,11776.5,16169.5,17976,15.5,11,0,3,7,7,NOT
378,3845,201.5,1746462,0,15.5,0,15,0,0,202.5,2564,9618,13906.5,17093.5,18702.5,272.5,201.5,1,3,2,2,SL
7270,27032,3,113.5,0,3,0,15.5,0,0,4,829,5476,11520,15795.5,17991,1,3,0,9,1,1,SL
2275,22061,10,10726.5,0,6,0.5,15.5,0,0,11,257.5,3451.5,8487,14183,17232.5,8,10,0,5,3,3,NOT
8314,5430,94.5,399438.5,0,19,0,14.5,0,0,95.5,2324,9449.5,14488.5,17389,18788.5,452.5,94.5,1,8,1,1,SL
8237,4860,34.5,115498.5,0,11,0,15.5,0,0,35.5,1764,7995.5,13381,16517,18258,62,34.5,0,9,1,1,SL
850395,299331,5.5,119664,0,3.5,0,17,0,0,6.5,134.5,1342.5,3093.5,9061,14329,1.5,5.5,0,4,1,1,NOT
54955,8883,3.5,436.5,0,3,0.5,16.5,0,0,4.5,121,2696.5,6009.5,11172,14908,3,3.5,0,3,3,4,SL
852805,84129,8.5,12603.5,0,7.5,0,16.5,0,0,9.5,222.5,3469.5,7892.5,13786.5,17262.5,2.5,8.5,0,5,4,6,NOT
51250,4666,17.5,10028.5,0,10.5,0,15.5,0,0,18.5,446.5,5132,11232,15478,17826.5,25.5,17.5,0,5,5,5,SL
23476,2956,201.5,3304910.5,0,22.5,0,14,0,0,202.5,3154.5,9864.5,14628.5,17572.5,19325,1100,201.5,1,7,1,1,SL
9554,259282,16.5,21138,0,11,0,15.5,0,0,17.5,1113.5,5697.5,11390,15966,17990,53,16.5,0,5,1,1,SL
24137,856590,4,1132.5,0,4,0.5,16,0,0,5,394,3003,7419,12825,16699.5,2.5,4,0,3,5,9,NOT
10480,2079,12.5,5927,0,9.5,0,15,0,0,13.5,893.5,6143.5,11650.5,16000.5,18080.5,55,12.5,0,26,0,0,SL
176458,37386,4,208153,0,2,0.5,18.5,0,0,5,36.5,140,603.5,3388.5,6569.5,1,4,0,26,0,0,NOT
5604,673,34,67741.5,0,18.5,0,15,0,0,35,1698.5,9050,14613,17184.5,18633,101.5,34,1,8,5,5,SL
1191,4893,86,248033,0,17.5,0,15,0,0,87,1386.5,8713.5,14535.5,17096,18528,129,86,0,9,1,1,SL
54464,892,24,78983,0,17.5,0,15,0,0,25,870.5,7184.5,13597,16978.5,18410,237,24,0,5,29,31,SL
53918,11243,9,4726.5,0,6,0,15.5,0,0,10,461,5446.5,11324.5,15831,17899.5,19.5,9,0,4,2,3,SL
23167,80018,1,0,0,1,1,16.5,0,0,2,196.5,1456,6247.5,12322,15406.5,0,1,0,6,2,2,SL
170482,15433,1,0,0,1,1,17,0,0,2,15,519,4071,8145,13827.5,0,1,0,7,1,1,NOT
6194,2542012,121.5,383919,0,19,0.5,19,0,0,122.5,1353,4806.5,7294,8670,9357,1304,121.5,0,7,1,1,NOT
23065,6790,48.5,196941.5,0,18,0,15.5,0,0,49.5,1972.5,8606.5,13573,16765.5,18499.5,102,48.5,0,7,1,1,SL
3265,284058,74,383985,0,14,0,15,0,0,75,1285,7825,13253.5,16845,18390.5,130.5,74,0,6,1,1,SL
27154,4204,19.5,14169,0,13.5,0,15,0,0,20.5,643,5934.5,12052.5,16307.5,18230,28.5,19.5,0,4,12,13,SL
2138,4684,4.5,5533.5,0,3.5,0,15.5,0,0,5.5,594.5,4984.5,11355,15795,17935,1,4.5,0,7,9,11,NOT
1559,23515,2,2145,0,2,0.5,16,0,0,3,177.5,3210,9255,14021,16961,0.5,2,0,5,9,9,SL
983,80306,67.5,339400.5,0,24,0,14.5,0,0,68.5,1834,8342,13590.5,16988,18845,428.5,67.5,0,3,10,10,SL
208,1896,7.5,6744.5,0,5,0.5,16,0,0,8.5,496,3972,8188.5,13143,15786,2.5,7.5,0,3,10,10,SL
850437,2543248,3,50,0,3,0,18.5,0,0,4,43.5,367.5,1890.5,5630.5,9036.5,3,3,0,4,2,2,NOT
65005,51253,35,13201.5,0,15,0,16,0,0,36,422.5,4090,10652.5,15222.5,17677,238,35,1,3,10,10,SL
51738,854323,2,1303.5,0,2,0,16.5,0,0,3,39,569,7398.5,13448,16509,0,2,0,26,0,0,NOT
4189,2194,9.5,7577.5,0,8.5,0,15,0,0,10.5,826.5,6425,13319,16755,18265,9.5,9.5,0,3,3,3,SL
4893,63893,76.5,118184,0,14,0,15,0,0,77.5,1060,7796.5,13841.5,16872.5,18346,116,76.5,0,12,1,1,SL
3265,10199,69,378717,0,12.5,0,15.5,0,0,70,1103.5,6913.5,12710.5,16385.5,18136,122.5,69,0,26,0,0,SL
22803,66002,11,23651.5,0,7.5,0.5,15,0,0,12,848.5,5529.5,11496,15971,18022.5,9,11,0,9,1,1,SL
2885,5595,124.5,954767,0,19,0,15,0,0,125.5,2248.5,9719.5,14726,17511,18973,363.5,124.5,0,10,1,1,SL
5440,6742,33.5,61895,0,16,0,15,0,0,34.5,862.5,6020.5,11604,16036.5,18118,72.5,33.5,0,26,0,0,SL
5518,5048,65,667631.5,0,15,0,15,0,0,66,2075.5,8819.5,14437.5,17138.5,18530,184,65,0,2,4,4,SL
2146,375,69,370656,0,15.5,0,15.5,0,0,70,2266.5,8554.5,14201,17183.5,18795,326,69,0,4,7,7,SL
8883,9647,5,225270,0,4,0,15.5,0,0,6,171.5,3734.5,10467.5,15174.5,17713.5,3,5,0,26,0,0,SL
2023,3098,22,63548.5,0,11.5,0,15.5,0,0,23,1119.5,7296,13113,16747.5,18360,35,22,0,2,24,24,SL
57142,851076,21.5,154215,0,10,0,16,0,0,22.5,1118,5725.5,11636.5,16019,18023,18.5,21.5,0,9,2,2,NOT
8841,25842,71.5,263282.5,0,19,0,14.5,0,0,72.5,1783.5,8278,13603,17138,18777.5,250.5,71.5,1,9,3,3,SL
23309,5564,17,14926,0,11,0,15.5,0,0,18,798.5,6391.5,13128.5,16697,18418,61.5,17,0,5,12,13,SL
2,4893,73.5,136509,0,10,0,15.5,0,0,74.5,688.5,4633.5,11149.5,15666,17765,115.5,73.5,0,9,1,1,SL
4893,22999,71.5,113040.5,0,10.5,0,15.5,0,0,72.5,731,5292,11968.5,15918,17965,115.5,71.5,0,11,1,1,SL
3169,174121,5.5,2128.5,0,4.5,0.5,18,0,0,6.5,418.5,3552.5,6616,8548.5,9435,1.5,5.5,0,26,0,0,NOT
5925,7153,88,2497250.5,0,20.5,0,14.5,0,0,89,3210,10269,15399,17715,19200,329,88,1,26,0,0,SL
851858,100043163,5.5,19053.5,0,3.5,0.5,17,0,0,6.5,582.5,1719,3870,11289.5,15816.5,11,5.5,0,10,1,1,NOT
29072,1024,30,85581,0,17,0,15,0,0,31,1233,7612,13093,16992,18669.5,257,30,0,5,16,17,SL
856337,51566,1,0,0.5,1,1,9.5,0,0,2,6,32.5,1022,2647.5,6161.5,0,1,0,5,7,8,NOT
1730,26052,1.5,210,0,1.5,0.5,17,0,0,2.5,101,1395,5170,9258,14114.5,0,1.5,0,5,9,9,SL
814851,90522,5.5,6375.5,0,4.5,0,9,0,0,6.5,785,3334,5885.5,7912,8994,2.5,5.5,0,7,2,2,NOT
8242,2475,34,176805,0,11.5,0,15,0,0,35,1081,6135,12277,16404.5,18288.5,50,34,0,6,2,6,SL
3845,23327,235,2091639,0,19.5,0,15,0,0,236,2274.5,9854,15045.5,17437.5,18920.5,305,235,0,8,6,6,SL
33270,40999,3.5,5723.5,0,2.5,0,10.5,0,0,4.5,14.5,18,32.5,115.5,361.5,0.5,3.5,0,3,9,9,NOT
51699,55907,5.5,1208,0,4.5,0,15.5,0,0,6.5,202.5,3233,10247,15219.5,17593,4.5,5.5,0,26,0,0,SL
1436,23236,7,1099.5,0,6.5,0,16,0,0,8,446.5,4552.5,11223.5,15576,17818.5,9,7,0,6,3,3,SL
2241,284930,3.5,131.5,0,3,0.5,15.5,0,0,4.5,269,3452,9412.5,14874.5,17616.5,3,3.5,0,3,7,7,NOT
7841,3184,31.5,40272.5,0,11.5,0,15.5,0,0,32.5,1331,6339.5,12177,15995.5,17934,138.5,31.5,0,7,1,1,SL
9969,9444,25.5,8494.5,0,18.5,0,15,0,0,26.5,499.5,5967,12263.5,16437,18345,261.5,25.5,0,11,1,1,SL
6598,953,31,90173.5,0,10.5,0.5,15.5,0,0,32,1135.5,5398.5,12041.5,16179.5,18146.5,174,31,0,7,1,1,SL
91746,79902,13,1980.5,0,9.5,0,15.5,0,0,14,424,5326.5,11294,15900.5,17899,37,13,0,8,4,4,SL
2833,172562,2,5695.5,0.5,1.5,0.5,9.5,0,0,3,34,55,127,219,554,0,2,0,2,10,10,NOT
9732,9894,10.5,12259.5,0,7.5,0,15.5,0,0,11.5,484,6249.5,11863.5,16097,18148.5,10.5,10.5,0,26,0,0,SL
50717,37238,9,62923,0,7,0,17,0,0,10,307.5,3546,7255,9146,10234.5,6,9,0,2,27,27,NOT
2059,842777,6.5,4361.5,0.5,5,0.5,8.5,0,0,7.5,290,3281.5,5986,8041.5,9091.5,7.5,6.5,0,4,3,3,NOT
328,4217,54,182890,0,20,0,14.5,0,0,55,1997.5,9562.5,14954,17347,18744,82.5,54,1,3,7,7,SL
23309,23395,13,8254,0,8,0,16,0,0,14,714,4556,11236,14863.5,17513.5,49.5,13,0,3,16,16,SL
175117,9404,3,1953.5,0,2.5,0,18,0,0,4,72.5,1212,5064,7635.5,9110,0.5,3,0,13,1,1,NOT
25966,3265,65.5,378382,0,9.5,0.5,15.5,0,0,66.5,1172,6545,12517.5,16035,18096.5,116.5,65.5,0,4,2,2,SL
1326,818,10,26580.5,0,8,0,15,0,0,11,585,6897.5,13781.5,16856.5,18322,11.5,10,0,3,3,3,SL
8841,10048,73.5,387287,0,18.5,0,14.5,0,0,74.5,2123,9441,14720.5,17490,18955.5,211.5,73.5,0,13,1,1,SL
3315,57561,43,259769.5,0,15,0,15,0,0,44,1823,8573.5,13774.5,16956,18575.5,73.5,43,1,26,0,0,NOT
1445,2584,13.5,12086.5,0,8.5,0,15.5,0,0,14.5,673,6046.5,11806.5,16045,18108,20,13.5,0,3,10,10,SL
673,3845,214.5,1774191,0,19.5,0,15,0,0,215.5,2375,9845.5,14902.5,17355.5,18820,336,214.5,0,4,6,6,SL
440574,91746,8.5,727.5,0,8,0,15.5,0,0,9.5,409,5581,11288,15728,17902.5,11.5,8.5,0,3,3,3,SL
117177,18039,4,3452,0,3,0,16.5,0,0,5,56.5,1132.5,4856,10495.5,16187.5,1,4,0,5,6,6,NOT
23476,672,330,4717215,0,24,0,14,0,0,331,4588,11190.5,15986,18041,19652.5,1827.5,330,1,9,1,1,SL
29072,23678,5,13297.5,0,4.5,0,15.5,0,0,6,905.5,6342,12036.5,16273.5,18301.5,0,5,0,3,11,11,SL
80006,54107,5,1034.5,0,3.5,0.5,16.5,0,0,6,49.5,1341.5,5283,11047,14802,3.5,5,0,4,17,17,SL
853871,841057,10.5,11158,0,6.5,0.5,18.5,0,0,11.5,616.5,1716,3078,6826,8516.5,47,10.5,0,5,1,1,NOT
2648,4303,33.5,210490.5,0,13.5,0,15,0,0,34.5,1437.5,8637.5,13916.5,17250,18992,131.5,33.5,0,3,11,12,SL
856049,44879,4.5,47743,0,2.5,0,18,0,0,5.5,38,837.5,2878.5,7184.5,9268,0.5,4.5,0,6,1,1,NOT
79831,6603,13.5,6657,0,10.5,0,15,0,0,14.5,397,4874,11070.5,15763.5,18058.5,77.5,13.5,0,10,1,1,SL
5604,7465,22,39733.5,0,15.5,0,15,0,0,23,1247.5,8231.5,13513.5,16829.5,18573.5,38.5,22,1,9,1,1,SL
868,25,54.5,283021,0,18,0,15,0,0,55.5,2030.5,9234.5,14437.5,17250,18681,188.5,54.5,1,3,15,15,SL
80005,4893,73.5,112698,0,11.5,0,15.5,0,0,74.5,793,6184,12375.5,15823,18005,119.5,73.5,0,11,1,1,SL
9429,5789,5.5,13445.5,0,5,0,15.5,0,0,6.5,523.5,5478,12056,16002,17983,2,5.5,0,26,0,0,SL
51300,851428,6,3985,0,5,0.5,16.5,0,0,7,167.5,2432.5,7386.5,13547.5,17000,7.5,6,0,6,4,4,NOT
7068,3949,11.5,9950,0,10,0,15,0,0,12.5,565,6272.5,13592.5,16702.5,18274,17,11.5,0,3,7,7,SL
3603,34947,3.5,1303,0.5,3,0.5,8,0,0,4.5,172.5,2981.5,5843.5,7977,9062.5,1,3.5,0,26,0,0,NOT
5796,851698,3,4576.5,0,2.5,0,16,0,0,4,329,3811.5,7991,13654,17221.5,0.5,3,0,9,1,1,NOT
396188,624,2,16,0,2,0,10,0,0,3,8,146,2755,5779,7938.5,0,2,0,3,6,6,NOT
8883,10016,10.5,29693,0,7.5,0,16,0,0,11.5,325,5530.5,11601.5,15949,17917,9,10.5,0,26,0,0,SL
79849,653604,1.5,11831.5,0,1,0.5,16.5,0,0,2.5,25,1022.5,5649.5,12131.5,15338,0,1.5,0,4,5,5,NOT
1588,5774,14,25636,0,8,0.5,15.5,0,0,15,429.5,4614,10911,15717,17927.5,13,14,0,6,2,6,SL
3845,29922,202,1767518.5,0,14,0,15.5,0,0,203,1600,7853,13254.5,16610,18505,277.5,202,0,8,5,6,SL
868,7535,23,38243.5,0,14,0,15.5,0,0,24,970,7461,13570,16782.5,18408,61.5,23,1,7,6,6,SL
613,6419,16.5,110264,0,9.5,0,15,0,0,17.5,1087.5,6723.5,12643,16349,18207.5,30,16.5,0,26,0,0,SL
1557,6426,25.5,296326,0,10,0.5,16,0,0,26.5,1286.5,6110,11436,14711.5,17397,126,25.5,0,6,4,4,SL
15519,852578,6.5,82811.5,0,4,0,16.5,0,0,7.5,145,2270,7736.5,14203.5,17206.5,0.5,6.5,0,3,16,16,NOT
3265,4684,66.5,379023.5,0,10.5,0,15.5,0,0,67.5,1110.5,6342.5,12618.5,16269,18191.5,116.5,66.5,0,4,1,1,SL
7027,23429,34.5,53687,0,17,0,15,0,0,35.5,1334.5,8184.5,13637,16999.5,18655.5,153.5,34.5,1,8,3,4,SL
11137,85459,5.5,326.5,0,5.5,0,15.5,0,0,6.5,443.5,4579,11015.5,15709,17833,4.5,5.5,0,26,0,0,SL
80018,57521,20.5,39780.5,0,9,0.5,16,0,0,21.5,485.5,4109,7478,13192,15934.5,22.5,20.5,0,6,2,2,SL
9133,28227,8.5,22352.5,0,7,0,15.5,0,0,9.5,801.5,5918,11697.5,15988,17934,10.5,8.5,0,8,2,2,SL
24205,8030,8.5,104986,0,6.5,0,16,0,0,9.5,454.5,4331.5,9832,14281.5,17182.5,6.5,8.5,0,26,0,0,NOT
8883,54997,4,463.5,0,3.5,0,16,0,0,5,136.5,3771,10025,14335,17414,3,4,0,26,0,0,SL
22803,65123,16,37277,0,10.5,0,15,0,0,17,945,6500.5,12075,16277,18136.5,14.5,16,0,26,0,0,SL
3066,8867,91,263845.5,0,15,0,15,0,0,92,1801.5,7772.5,13456.5,16717,18580,589,91,0,8,5,5,SL
25942,8659,44,97263.5,0,12.5,0,15.5,0,0,45,1152.5,5399.5,11678.5,15984,18056.5,208,44,0,8,4,4,SL
23560,91603,22,27623.5,0,14.5,0,15,0,0,23,1044,6474,12709.5,16364.5,18156.5,71,22,0,3,5,5,SL
324,6598,51,1003172,0,18.5,0,15,0,0,52,2279,9274,13993,17315.5,19071,201.5,51,1,8,2,2,SL
4609,11123,243,2711699,0,15,0,15,0,0,244,2721,6319.5,12211.5,16191,18225.5,1359,243,0,6,10,11,SL
1621,5578,15.5,52752,0,8,0.5,15.5,0,0,16.5,643.5,4609,9801,14426.5,17408,7.5,15.5,0,9,1,1,SL
851833,5269,4.5,0.5,0.5,4,0.5,9,0,0,5.5,9.5,748.5,2129.5,5620.5,7909.5,13,4.5,0,11,1,1,NOT
83548,10726,13,31955.5,0,9,0,16,0,0,14,1077.5,5793.5,12077.5,15633.5,17988,16,13,0,4,3,3,SL
8517,7157,333,12073280,0,25,0,14.5,0.5,0.5,334,5087.5,12204.5,15869,17885.5,19213.5,2187,333,1,8,2,2,SL
9252,51776,6.5,35122.5,0,4,0,15,0,0,7.5,486.5,5583.5,11518.5,15977,18070.5,1,6.5,1,7,2,2,SL
836451,64006,3,17038.5,0,2.5,0,17.5,0,0,4,61.5,941.5,4861,7921,9617.5,0.5,3,0,4,7,7,NOT
11335,126282,51,171985.5,0,11,0,15.5,0,0,52,1081,5426,11422.5,16024,18128.5,200.5,51,0,8,1,1,NOT
2541054,187901,1.5,11831.5,0.5,1,0.5,10.5,0,0,2.5,4,9.5,31.5,84,174.5,0,1.5,0,4,12,12,NOT
6580,10813,8,42483.5,0,6.5,0.5,16,0,0,9,691,4924.5,10756,14539,17161.5,13,8,0,26,0,0,SL
3265,8883,68,378818.5,0,11.5,0,15.5,0,0,69,1008,7291,12949,16517.5,18264,119.5,68,0,5,1,1,SL
25820,9039,23,106691,0,11,0,15.5,0,0,24,768,5651,12146.5,16109,18196,44,23,0,4,3,3,SL
9958,2923,51,154404.5,0,19,0,15,0,0,52,2084,9108,14110.5,17179.5,18705.5,104,51,0,13,1,1,SL
23321,8789,2,1363,0,2,0.5,15.5,0,0,3,70,2276,9597.5,14275.5,17253.5,0.5,2,0,26,0,0,NOT
8697,51592,29,85846.5,0,15,0,15,0,0,30,1081,7575.5,13255,16936,18568,103,29,0,9,4,4,SL
5605,2821,14,12283.5,0,12,0,15.5,0,0,15,1181,7529.5,13175.5,16558,18326,29,14,0,3,11,11,SL
1588,144699,4,12528,0,3.5,0.5,15.5,0,0,5,210,3284.5,10532.5,15598,17941,3.5,4,0,5,7,7,SL
25827,4893,75.5,114371.5,0,13.5,0,15,0,0,76.5,921.5,7640,13185.5,16608.5,18411.5,116.5,75.5,0,11,1,1,SL
355,7132,29.5,148069,0,14.5,0,15,0,0,30.5,1009,7724,13013,16706,18437.5,72.5,29.5,0,6,5,7,SL
572,1576,10.5,24299.5,0,8,0,15.5,0,0,11.5,499,6271,13011,16544.5,18311.5,17,10.5,0,3,8,8,SL
6631,11130,19.5,18277.5,0,12.5,0,15.5,0,0,20.5,443.5,5108.5,11096.5,15543.5,17929,50,19.5,0,7,1,1,SL
55193,56254,25.5,175791,0,17,0,15,0,0,26.5,1214.5,8035,13918.5,17199.5,18704.5,88,25.5,1,3,9,9,SL
856075,816323,1.5,716,0,1.5,0.5,19.5,0,0,2.5,566,1669.5,3054,6830,8611,0,1.5,0,4,1,1,NOT
2070,3265,68,378541.5,0,10.5,0,15.5,0,0,69,901,4918,10593,14504.5,17342.5,116.5,68,0,3,9,9,SL
7268,64763,8,8280.5,0.5,5,0.5,8.5,0,0,9,691.5,3783.5,6775,8357.5,9127.5,15,8,0,9,1,1,SL
5905,80308,6.5,8305.5,0,5.5,0.5,15,0,0,7.5,439,5022,11733,16041,18037.5,6,6.5,0,11,1,1,NOT
65123,23107,17,31066,0,11.5,0,15,0,0,18,611,5636,11490,15827.5,17915,45.5,17,0,4,10,10,SL
5393,2193,13,6153.5,0,9.5,0,15,0,0,14,555,5823,12182.5,16380.5,18081,45,13,0,7,2,2,SL
3642862,102725509,1,0,0,1,1,9,0,0,2,24,1253,4874.5,7501.5,8815,0,1,0,8,1,1,NOT
851427,839655,4,45,0,3.5,0,19.5,0,0,5,96,891,2375.5,6129.5,8456.5,4.5,4,0,3,6,6,NOT
22803,200350,11,23651.5,0,7.5,0.5,16.5,0,0,12,822,4374.5,7529,12228,15337.5,9,11,0,10,1,1,SL
3265,5423,70,388442,0,13,0,14.5,0,0,71,1769.5,8739.5,13529.5,16966.5,18586,122.5,70,0,26,0,0,SL
1445,7170,22,32661,0,14,0,15,0,0,23,1573.5,8322,13292.5,16753.5,18416.5,29,22,0,26,0,0,SL
4893,51750,71,112159,0,10,0,15.5,0,0,72,695.5,4952,11512,15112.5,17692,115.5,71,0,11,1,1,SL
3993,5589,14.5,7430.5,0,13,0,15.5,0,0,15.5,1372.5,7124.5,12787,16378,18167,29,14.5,0,5,1,1,SL
2271,84930,4.5,1125.5,0,3.5,0,16,0,0,5.5,293,5110,11239,15758,17904,0.5,4.5,0,6,4,7,SL
3304,78986,8.5,4683.5,0,7,0,15.5,0,0,9.5,713,6348.5,12860.5,16339,18168,7.5,8.5,0,11,1,1,NOT
9330,11243,14,9598,0,9.5,0,15.5,0,0,15,815.5,6815.5,12763,16385,18134.5,29,14,0,26,0,0,SL
4286,10059,12,19568,0,8,0,15,0,0,13,532.5,5831,12335.5,16350.5,18193,3,12,0,9,1,1,SL
3159,9520,18,26069.5,0,12.5,0,15,0,0,19,1544,8049.5,12645.5,16568,18481,24,18,0,5,5,5,SL
4772,5159,24,40592.5,0,16,0,14.5,0,0,25,1134,7744,13691.5,16980,18587.5,56,24,0,5,2,3,SL
6204,51422,31,93581.5,0,19,0,15.5,0,0,32,1325,5689,12405,16336.5,18263.5,377.5,31,0,8,1,1,SL
57721,4893,72.5,112256.5,0,11.5,0,15.5,0,0,73.5,849.5,6866,12916,16520.5,18253,119,72.5,0,10,1,1,SL
9587,71740,5,94761,0,3.5,0.5,17,0,0,6,73,1534,5128.5,7610,10598,5,5,0,3,5,5,NOT
6457,2308,17,72918.5,0,13,0,15,0,0,18,1369.5,7810.5,12948.5,16732.5,18593,33,17,0,9,1,1,SL
223082,10217,6.5,7273,0,6,0,15.5,0,0,7.5,232,4254,11077,14966,17515.5,4,6.5,0,5,7,7,NOT
84289,8874,19,37828.5,0,11.5,0,15.5,0,0,20,906.5,7555,13301,16664,18428,34.5,19,0,10,1,1,SL
