gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion
839300,636,7,8706.5,0,4.5,0,17.5,0,0,8,198,2859.5,6739,8754,9792,6,7,0,4,3,3
76757,856052,1.5,0,0.5,1.5,0.5,9,0,0,2.5,564.5,1667.5,3024.5,6742,8401.5,0.5,1.5,0,7,2,2
851207,6571,5.5,27706.5,0,2.5,0.5,17,0,0,6.5,40.5,1564,6657,10767.5,15686,1,5.5,0,7,9,10
179941,23381,5.5,61163.5,0,3,0,16.5,0,0,6.5,143,2745,5886.5,8248,9659,2,5.5,0,10,1,1
2931,5641,15.5,33143,0,9,0,15,0,0,16.5,885.5,6799,12958,16777.5,18445,9.5,15.5,0,8,2,2
5568,948369,1.5,0,0.5,1.5,0.5,8.5,0,0,2.5,29,843.5,4608.5,7153,8678.5,0.5,1.5,0,11,1,1
57142,824655,16,87342.5,0,7.5,0,10,0,0,17,936,3947,6080.5,8036.5,9097,12.5,16,0,6,3,3
5733,1756,8,7858,0,4.5,0,16.5,0,0,9,94.5,2203.5,8198.5,13100,16805,8,8,0,8,1,1
1230,174154,2,11184,0,1.5,0.5,18.5,0,0,3,18.5,411.5,3894,6745,8494,0,2,0,4,7,7
310,22194,2,4425,0,2,0.5,16,0,0,3,293.5,3441.5,8197.5,12933,16153,0,2,0,4,6,6
826746,81576,1.5,0.5,0,1.5,0.5,19.5,0,0,2.5,6.5,76.5,1781,5412,7815.5,0,1.5,0,5,8,8
10270,190617,6.5,18591.5,0,6,0,17,0,0,7.5,567.5,3777,6658.5,8572.5,9437.5,4.5,6.5,0,5,9,9
51147,851359,18,69524,0,9.5,0,15.5,0,0,19,590,5370,11847,16187.5,18008.5,18,18,0,8,5,6
851931,5690,27.5,23878.5,0,16,0,8,0,0,28.5,538,4243.5,7074.5,8549,9343,318.5,27.5,0,26,0,0
823975,3772474,2,16204.5,0,1.5,0.5,19,0,0,3,18,69,280.5,734,1685,0,2,0,26,0,0
171834,51199,31,49239,0,8,0.5,9.5,0,0,32,479.5,3724.5,6171,8217,9191.5,74,31,0,6,5,5
851544,6125,47,95471,0,20,0,16.5,0,0,48,905,4704.5,8575.5,11155.5,15741,860,47,0,8,2,2
851759,840181,4,5368.5,0,3,0.5,17.5,0,0,5,60,1093.5,2702.5,7224.5,12433.5,6,4,0,11,1,1
2992,112936,3.5,1401.5,0,3,0,16,0,0,4.5,102,2030,8809,13578.5,17058,1.5,3.5,0,6,1,1
11022,173992,3,5498,0.5,2,0.5,8.5,0,0,4,181,2071.5,5316,7433,8750.5,1,3,0,26,0,0
31332,23560,18.5,73570.5,0,11,0,17,0,0,19.5,913.5,4418,7436.5,9047,10163,59,18.5,0,5,1,1
58515,56896,3.5,161,0,3.5,0,15.5,0,0,4.5,149,2949.5,9010,13970.5,17086,2,3.5,0,3,3,3
51257,23061,4,3593,0,4,0,16,0,0,5,153.5,3153.5,10298,15208,17702.5,0,4,0,3,4,4
84651,57449,4.5,35763.5,0,3,0,16,0,0,5.5,33,882,7641,13389.5,16683.5,0,4.5,0,7,1,1
853298,20909,6.5,18818.5,0,4.5,0,17.5,0,0,7.5,771.5,1746.5,3146.5,7286.5,11620.5,16.5,6.5,0,5,2,2
1198,176458,17,16542,0,10,0.5,17.5,0,0,18,530,3929.5,6972,8642,9381.5,46,17,0,10,1,1
850515,827457,3.5,1168353.5,0,2.5,0,18.5,0,0,4.5,110.5,870,2812.5,6804.5,9327.5,0.5,3.5,0,4,22,25
2541052,9054,4.5,13069.5,0,3.5,0,17.5,0,0,5.5,125,639.5,4246.5,7469.5,9959,4,4.5,0,8,4,4
854503,850314,4,41609.5,0,3,0,16.5,0,0,5,641,2718,7066.5,14317.5,17221.5,0.5,4,0,4,3,3
36854,16568,3,36027,0,1.5,0,18,0,0,4,16.5,136,1973,6112.5,8671.5,0,3,0,6,1,1
29890,80169,2,0,0,2,0.5,16.5,0,0,3,101,1342,6020.5,12496,16256.5,1.5,2,0,3,5,5
396198,42817,1.5,23662,0.5,1,0.5,11,0,0,2.5,4,5,12,52.5,201,0,1.5,0,5,5,5
21853,37187,3,3802.5,0,2.5,0.5,17.5,0,0,4,18.5,172.5,2061,5996.5,9119.5,1.5,3,0,6,13,17
819702,852826,2.5,7577,0,2,0.5,19.5,0,0,3.5,676.5,1729.5,3076.5,6902.5,8782,0.5,2.5,0,4,2,2
57624,850920,5,2463,0,4,0,16.5,0,0,6,118.5,2204.5,6996,11837.5,16638.5,6,5,0,4,1,1
853392,203100,5,2435.5,0,4.5,0,16.5,0,0,6,364,3421.5,8277,14303.5,17248.5,2.5,5,0,4,6,6
850457,40508,6,176057.5,0,3,0,18,0,0,7,43,703.5,2029.5,4104,11509,5.5,6,0,5,8,8
389677,818858,2,245,0,2,0.5,9,0,0,3,32.5,988,4839,7486,8689,0,2,0,3,29,29
64770,74256,17.5,38005,0,8.5,0,15.5,0,0,18.5,831,4323,9967,15406,17801,50.5,17.5,0,9,5,6
853076,8079,13,4553,0,10,0,16,0,0,14,512.5,4458,8274,13855.5,17070,32.5,13,0,26,0,0
44811,311860,4,8083,0,2.5,0,9.5,0,0,5,40.5,136.5,361,741,3412.5,3,4,0,5,4,4
12125,39850,5.5,25367.5,0,4,0,18,0,0,6.5,106,2175.5,5624,8087,9704.5,2.5,5.5,0,6,1,1
51592,2542965,13,70151,0,8,0.5,17.5,0,0,14,763,4282,7036,8724,9638.5,15.5,13,0,4,1,1
853929,388633,2.5,572.5,0,2.5,0,16.5,0,0,3.5,575,1767.5,5238,12255,16227,0.5,2.5,0,4,4,4
6606,828717,26,135836.5,0,10,0,18,0,0,27,794,4475.5,7456,8795.5,9774,59,26,0,2,19,20
851401,100421854,1,0,0,1,1,17.5,0,0,2,23.5,541.5,4706,8263,12701.5,0,1,0,8,3,3
37542,851724,5,9721.5,0,3.5,0.5,18.5,0,0,6,373,1527.5,2931.5,6837.5,8768.5,0.5,5,0,4,7,7
3565635,1620,3.5,55,0,3.5,0,18,0,0,4.5,181.5,2828,5652.5,7832,9059.5,2,3.5,0,9,2,3
8697,23325,20,18445.5,0,10.5,0,15.5,0,0,21,927,6683.5,12128,16188,18079,91.5,20,0,5,1,1
856226,43740578,536,6990046,0,17,0,15.5,0,0,537,3684,7881.5,13425.5,16943.5,18544.5,2043,536,0,9,5,5
829824,6768,1.5,315,0,1.5,0.5,19.5,0,0,2.5,12.5,629,3429,6148,8401,0,1.5,0,6,2,2
41575,174260,1.5,11433,0,1.5,0.5,11,0,0,2.5,5,9,11,16.5,35,0,1.5,0,5,5,5
851845,8934,3.5,344,0,3.5,0,16.5,0,0,4.5,960.5,4599,8656,14503,17374.5,1,3.5,0,8,1,1
33139,850506,10.5,48432,0,5,0,17.5,0,0,11.5,637,1748,3436.5,7470.5,11897,10,10.5,0,4,6,6
854992,947008,6.5,19674,0,2.5,0,10.5,0,0,7.5,28.5,302.5,1812,5398,8058,5,6.5,0,3,17,17
850569,965,2.5,5786.5,0,2,0.5,17,0,0,3.5,591,1773,4418,11737,15767,1.5,2.5,0,2,31,31
851373,66233,8,8358,0,5.5,0,16.5,0,0,9,137,1451,5835.5,13293.5,16825,9.5,8,0,5,6,6
1386,20404,21.5,53230,0,10.5,0,16,0,0,22.5,609.5,4071.5,7745.5,13758,17249,25,21.5,0,6,1,1
851564,84717,9,36864.5,0,8,0,15.5,0,0,10,632,5384.5,12329,16469.5,18337,9,9,0,8,3,3
5866,5204,11,18689.5,0,7.5,0,16,0,0,12,999.5,4990.5,10228.5,14588,17409,26,11,0,26,0,0
23179,2541616,1.5,34,0,1.5,0.5,19,0,0,2.5,71.5,950,4679.5,7343.5,8755.5,0,1.5,0,3,10,10
2539420,852015,4.5,38323,0,2,0,19,0,0,5.5,12,45.5,682,1983.5,4478,2.5,4.5,0,5,1,1
853909,10602,7.5,7149,0,5.5,0,16.5,0,0,8.5,640,3275,8153,14326,17168.5,24,7.5,0,5,4,4
668,7552,2.5,524.5,0,2.5,0,15.5,0,0,3.5,162.5,3006,10470.5,15570.5,17686.5,0,2.5,0,9,1,1
2138,4684,4.5,5533.5,0,3.5,0,15.5,0,0,5.5,594.5,4984.5,11355,15795,17935,1,4.5,0,7,9,11
6632,80237,18.5,7129,0,11,0,15,0,0,19.5,737.5,6605.5,12947,16457,18233.5,102,18.5,0,26,0,0
29128,948582,21,131072,0.5,10.5,0.5,8,0,0,22,964,4556,7536,8845,9552,59.5,21,0,4,10,10
41585,832518,7,47099,0,4,0,19.5,0,0,8,45.5,172.5,391,1819.5,3735,7,7,0,5,8,8
832820,71718,1,0,0.5,1,1,3,0,0,2,3.5,4,4.5,5,5,0,1,0,5,2,2
856693,1896,3.5,1143,0,3,0.5,17,0,0,4.5,272.5,1300.5,3861,10985,14750.5,5.5,3.5,0,3,6,6
40173,175020,3,3176,0,2,0.5,21,0,0,4,8.5,14,55.5,181,495.5,2.5,3,0,6,5,5
5365,855767,1.5,3,0,1.5,0.5,17.5,0,0,2.5,21.5,156.5,2937,7354.5,12490,0,1.5,0,8,2,2
832437,171059,1,0,0.5,1,1,11,0,0,2,3,20,111,294,529,0,1,0,7,3,3
856719,172458,9.5,27.5,0,4.5,0,9,0,0,10.5,82.5,1044.5,1968.5,4094,7552,12.5,9.5,0,6,1,1
851882,854653,4,516.5,0,3.5,0,17,0,0,5,607,2072,4695,10637,15885,5,4,0,6,1,1
16909,51300,13.5,154486,0,5.5,0,16,0,0,14.5,152,2185,7767.5,13404,17031.5,7.5,13.5,0,5,6,6
2543682,8940,37,69549,0,10,0,15.5,0,0,38,1120.5,4756,8913.5,14957.5,17698.5,63.5,37,0,26,0,0
104383,42267,2,1177.5,0.5,1.5,0.5,9,0,0,3,35.5,132.5,761.5,4183.5,7301.5,1,2,0,4,4,5
835809,22837,8.5,77852,0,3.5,0,17.5,0,0,9.5,79.5,1312.5,5017.5,7016,9802,2,8.5,0,6,1,1
42922,837270,6.5,11844,0,2.5,0.5,22,0,0,7.5,10,18,30.5,70.5,225,0,6.5,0,6,3,3
178645,2543248,2.5,0,0,2.5,0.5,11,0,0,3.5,5.5,15,52,235.5,1110.5,3,2.5,0,8,2,2
821265,34167,2.5,23107.5,0,2,0,21,0,0,3.5,8.5,48.5,167.5,439,831.5,0.5,2.5,0,4,1,1
826715,171912,2.5,0,0,2.5,0.5,3.5,0,0,3.5,5.5,6.5,7,7,7,3,2.5,0,3,2,2
853301,11789,18.5,39319,0,8.5,0,16,0,0,19.5,688,2435.5,8227.5,14524.5,17470,86.5,18.5,0,5,11,11
13665,821837,1,0,0,1,1,19.5,0,0,2,26.5,57.5,170.5,566,3653,0,1,0,26,0,0
3040,447146,1,0,0,1,1,17,0,0,2,86,147.5,1447,6683.5,13911.5,0,1,0,8,4,5
7094,9209,6.5,4435.5,0,5,0,15.5,0,0,7.5,319.5,4677.5,10883.5,15115.5,17715.5,4.5,6.5,0,11,1,1
24176,129401,7.5,2976,0.5,6,0.5,8.5,0,0,8.5,846.5,3759,6073.5,8129,9044.5,17.5,7.5,0,5,8,9
29974,10577,4,12407,0,3,0,16,0,0,5,252,3633,10450,15260.5,17614,0.5,4,0,4,4,5
2538838,35055,3,72795.5,0,3,0,18.5,0,0,4,13,50.5,256,1814,6087,3,3,0,3,4,4
855834,9144,6.5,1859,0,4,0.5,17,0,0,7.5,121,1230,3933.5,11168.5,15381,5.5,6.5,0,8,2,2
43469,79176,4.5,13373,0,4,0,17.5,0,0,5.5,178,2292.5,6375.5,8663,10890,3,4.5,0,3,9,10
2540744,2543187,5.5,31,0,1.5,0,10,0,0,6.5,14.5,29,61.5,174,1702,0.5,5.5,0,2,31,31
57644,9582,3,271.5,0,3,0.5,16,0,0,4,194.5,2882,6543,12260,16340.5,1,3,0,26,0,0
853450,4729,13.5,14846,0,8.5,0,17,0,0,14.5,729.5,4376,7797,12202,16442,41,13.5,0,10,1,1
850894,32898,12.5,2522.5,0,8,0.5,19,0,0,13.5,245,1425.5,2691.5,6486.5,8676,35.5,12.5,0,5,1,1
37475,219541,23.5,11789,0.5,14,0.5,8,0,0,24.5,320,2897,5847,8234,9268.5,313.5,23.5,0,6,4,4
51375,7529,89.5,560035.5,0,11,0,15.5,0,0,90.5,1436,5267.5,9782.5,14199.5,17205.5,254.5,89.5,0,10,1,1
43728,6299,2,252,0.5,2,0.5,8,0,0,3,161.5,2253.5,5944.5,8177,9053.5,0,2,0,26,0,0
828792,283643,1.5,27.5,0,1.5,0.5,8.5,0,0,2.5,45.5,1248,4859.5,7488,8821,0,1.5,0,3,11,11
832468,821323,3.5,34,0,2.5,0,10.5,0,0,4.5,11.5,29,99.5,324.5,598.5,0,3.5,0,26,0,0
9258,70530,1.5,3.5,0,1.5,0.5,16.5,0,0,2.5,28.5,1130.5,4817.5,10665,15924,0,1.5,0,4,2,2
904,39849,15,24704.5,0,9,0,17,0,0,16,706.5,4022.5,6974.5,9153,11200,28,15,0,5,5,5
175785,14159,1,0,0.5,1,1,9.5,0,0,2,4,16.5,105,1884.5,5454.5,0,1,0,9,1,1
19766,6328,3,7248.5,0,2.5,0.5,16.5,0,0,4,18.5,382,4405,11821.5,15920,2.5,3,0,9,1,1
4254,23510,1.5,11831.5,0,1,0.5,16,0,0,2.5,92,1651,8540.5,13513.5,16843.5,0,1.5,0,8,1,1
856218,816870,11,456387.5,0,7,0,16.5,0,0,12,75,1202.5,4318,11977,16632,53.5,11,0,4,6,6
2908,855456,52.5,5512177.5,0,12,0,16,0,0,53.5,1520,6313,9075.5,13625,17309,115.5,52.5,0,3,5,5
815843,179353,7,52539.5,0,5,0.5,18,0,0,8,42,94.5,299.5,1065,4640,4.5,7,0,9,4,4
1809,79949,2.5,47.5,0,2.5,0,16,0,0,3.5,115,1704.5,8289,13248.5,16741.5,1.5,2.5,0,5,7,7
853219,41907,4.5,8737,0,4,0,19,0,0,5.5,31,809,2011,4739,8372,6.5,4.5,0,6,1,1
824318,85359,1.5,1565.5,0,1.5,0.5,18.5,0,0,2.5,17,741.5,4332.5,7380,8818.5,0,1.5,0,8,3,3
7048,831327,13,50795.5,0,8.5,0,18,0,0,14,455.5,3919.5,7143,8929,9890.5,13,13,0,5,2,2
827049,853047,4,11324.5,0,3,0.5,18.5,0,0,5,38,468.5,2277,6205,8657,7.5,4,0,3,21,23
57617,825827,9.5,37752,0,4.5,0.5,20,0,0,10.5,308.5,2917,6363.5,8181,9068,16.5,9.5,0,6,4,5
170840,829103,2.5,26890,0.5,1.5,0.5,10.5,0,0,3.5,18,64.5,209,460,683,0,2.5,0,6,1,1
10286,73086,11,14500.5,0,7.5,0.5,16,0,0,12,623,3657.5,6731,9772,14528,25,11,0,26,0,0
1392,851862,1,0,0.5,1,1,9,0,0,2,4,45,998.5,4364,7108,0,1,0,3,2,2
3355143,177743,1.5,378.5,0.5,1.5,0.5,9.5,0,0,2.5,27,121,378,841.5,3472,0,1.5,0,26,0,0
50873,26407,4.5,38644.5,0,2,0.5,17,0,0,5.5,20.5,203,3175,11207.5,15808.5,0.5,4.5,0,5,2,2
181250,10750,1,0,0.5,1,1,9,0,0,2,10.5,395.5,3584.5,6127.5,8100.5,0,1,0,10,1,1
852194,10869,17.5,30468,0,12,0,16,0,0,18.5,1643.5,6203.5,10901,15926,18006.5,47,17.5,0,5,17,19
8773,1412,13.5,27620,0,7,0.5,16,0,0,14.5,722.5,3798.5,9886.5,14204,17335,42.5,13.5,0,5,5,5
171849,7141,8.5,9337742,0,2,0,14.5,0,0,9.5,318.5,4452,11404,16242,18430.5,0.5,8.5,0,10,2,2
850820,42638,7.5,488.5,0,7,0.5,18,0,0,8.5,614.5,1712.5,3106,6968,9211.5,33.5,7.5,0,5,20,20
223082,10217,6.5,7273,0,6,0,15.5,0,0,7.5,232,4254,11077,14966,17515.5,4,6.5,0,5,7,7
1104,826942,8,15184.5,0,6.5,0,8.5,0,0,9,1011.5,4317,6798.5,8546.5,9386,12.5,8,0,3,21,22
828525,9550,3.5,6182.5,0.5,2.5,0.5,8.5,0,0,4.5,52,1092.5,4854.5,7314.5,8603,1.5,3.5,0,6,2,2
3196,38218,5,528.5,0,4,0,8.5,0,0,6,110.5,2126,5454,7786.5,8907,1.5,5,0,26,0,0
852683,27436,4.5,15749,0,3.5,0,17.5,0,0,5.5,186.5,2777,6483.5,9767,12794,1,4.5,0,3,3,4
819239,9382,7.5,1581,0,6.5,0,9,0,0,8.5,39.5,1146,4581,6734,8433.5,19.5,7.5,0,9,1,1
394,836651,5,7766.5,0,2.5,0.5,17.5,0,0,6,164.5,2658.5,5756.5,7992.5,9955.5,0.5,5,0,4,2,2
851083,51778,2.5,407.5,0,2.5,0.5,16.5,0,0,3.5,596.5,2668.5,8166.5,14031.5,17115.5,1.5,2.5,0,6,1,1
51776,135112,4.5,34868.5,0,2.5,0.5,15,0,0,5.5,582.5,5999,12258,16500.5,18214,1,4.5,0,4,1,1
3565222,4656,3.5,1770,0,3.5,0.5,18,0,0,4.5,156.5,2041,5524,7900.5,9087.5,0.5,3.5,0,26,0,0
851478,12799,3,8.5,0,3,0.5,18,0,0,4,60.5,973,2438,6690,12462,3,3,0,6,2,2
828475,4776,5,180,0,4.5,0,8.5,0,0,6,125,2117.5,5581,8001.5,9062,9.5,5,0,8,1,1
42161,854206,4,15245,0,4,0.5,17.5,0,0,5,235,2096,6390.5,8828,12759.5,2,4,0,4,4,4
9744,10671,6.5,591.5,0,5,0,15.5,0,0,7.5,210.5,4105.5,10641,15065.5,17779,13,6.5,0,2,10,10
266837,34408,1.5,4.5,0,1.5,0.5,13,0,0,2.5,7,18,64.5,145,312,0,1.5,0,4,2,2
100322881,837210,1,0,0.5,1,1,10.5,0,0,2,3,5.5,77,147.5,335.5,0,1,0,11,1,1
853369,118924,11,11153,0,6,0,16,0,0,12,223.5,2496,8116,14122.5,17317,14,11,0,5,3,4
42000,173334,2,41430.5,0,1.5,0.5,18.5,0,0,3,9.5,23.5,106.5,668,4446,0.5,2,0,4,5,5
851935,4998,13.5,5057,0,8.5,0,16,0,0,14.5,318.5,4386.5,9390,15445,17632,18.5,13.5,0,26,0,0
856693,854878,5.5,1264.5,0,4.5,0,17.5,0,0,6.5,280.5,1634,4154.5,9958.5,15505,9,5.5,0,3,6,6
9670,2539550,6.5,13944.5,0,5,0,8.5,0,0,7.5,139.5,2090.5,6030,8071.5,8931.5,5,6.5,0,6,3,5
176143,4162,7.5,218210,0,4,0,16.5,0,0,8.5,503,2643,5722.5,8122,11653,1,7.5,0,6,5,7
828151,832137,6,63536.5,0.5,2,0.5,11,0,0,7,28,135,335,561,750.5,0.5,6,0,3,3,3
5438,820605,12.5,1845,0,9.5,0.5,19,0,0,13.5,376.5,3292,6508.5,8457.5,9269.5,86,12.5,0,12,1,1
3426,842039,1.5,47320,0,1,0.5,19,0,0,2.5,30,223,2827,5889.5,8139,0,1.5,0,26,0,0
836693,27035,9,15,0.5,8.5,0.5,11,0,0,10,27.5,82.5,246,430,674,65,9,0,3,9,9
30062,2207,1,0,0,1,1,15.5,0,0,2,27.5,1099,7486.5,12447,16732,0,1,0,5,3,3
396,23326,24,51043.5,0,13,0,15,0,0,25,884.5,7284,13118.5,16670.5,18363.5,92.5,24,0,5,3,3
853177,834443,3,177797,0,2,0,19,0,0,4,18,76.5,1142.5,2433.5,6079,1.5,3,0,5,3,3
853713,10208,8.5,271170,0,7,0,16,0,0,9.5,133.5,3042,7987,14074.5,17268.5,19.5,8.5,0,4,20,22
83540,853631,10.5,18611,0,6.5,0,16.5,0,0,11.5,906,3629,8364,14362,17272.5,26.5,10.5,0,26,0,0
177249,226823,1,0,0.5,1,1,11.5,0,0,2,2.5,3,3.5,4.5,10.5,0,1,0,9,4,4
11237,79095,1.5,55.5,0,1.5,0.5,16.5,0,0,2.5,14,198.5,3430.5,10349,15439,0,1.5,0,5,4,5
851585,100338662,2.5,0,0,2.5,0.5,10,0,0,3.5,28.5,726.5,1902.5,4808,7675,3,2.5,0,26,0,0
181501,2542339,2,102742,0,1.5,0.5,19.5,0,0,3,14.5,36,287.5,2548.5,6025.5,0,2,0,6,2,2
9282,8464,31,16310,0,22,0,15,0,0,32,972.5,7114.5,14047,17114.5,18485.5,306,31,0,12,2,2
11316,842154,8,4298.5,0,5.5,0.5,18.5,0,0,9,156.5,2711,5877,8139.5,9411,21,8,0,4,7,7
57599,55124,9.5,16209,0,6,0,15,0,0,10.5,588,5591,12198,15845.5,18035,12,9.5,0,3,4,4
176282,824599,2.5,23660.5,0,2,0,20.5,0,0,3.5,9,18,41.5,137.5,345.5,1,2.5,0,26,0,0
5350,35648,5.5,42160,0,2.5,0,18,0,0,6.5,33.5,1261.5,4704,6841.5,9098.5,2.5,5.5,0,9,1,1
7324,55835,36.5,100227,0,16,0,15,0,0,37.5,1100.5,7906,13247.5,16794.5,18448.5,41,36.5,0,4,8,8
79571,373961,3,1325.5,0,3,0,9,0,0,4,564,3181,5841,7874.5,8952.5,0,3,0,7,1,1
38444,37142,1,0,0.5,1,1,11,0,0,2,4.5,15.5,38,148,415.5,0,1,0,4,12,12
21413,2543425,1,0,0.5,1,1,9,0,0,2,12,75.5,555.5,3902.5,6546,0,1,0,3,7,7
2255,2702,1,0,0,1,1,16,0,0,2,19.5,831,6934.5,12891.5,16499.5,0,1,0,3,19,19
1877,576779,5,1059,0,5,0.5,16,0,0,6,544,4715,9290.5,14374.5,17384.5,6.5,5,0,3,16,17
9781,855999,6.5,36249.5,0,5,0,16,0,0,7.5,903,5244,9322.5,15180.5,17642,2.5,6.5,0,6,2,2
829441,31118,2,830.5,0,1.5,0.5,22,0,0,3,10.5,22.5,35.5,77.5,297.5,0.5,2,0,3,13,13
81929,447146,7.5,1044,0,4.5,0.5,16.5,0,0,8.5,121,1494,5025,9289.5,15154,23,7.5,0,5,5,5
54925,1412,6.5,28295.5,0,3,0.5,16,0,0,7.5,38,907,7206.5,12453,16566.5,8.5,6.5,0,5,5,5
4144,22030,8,40242.5,0,4.5,0,15.5,0,0,9,473,3689.5,9529.5,15132,17663.5,2.5,8,0,26,0,0
35644,22796,5.5,16367.5,0,4,0.5,9,0,0,6.5,601,3093.5,5826.5,7846.5,8942,13,5.5,0,4,5,5
25796,129401,7.5,2976,0,6,0.5,16,0,0,8.5,867.5,3957.5,8993,13926.5,17024,17.5,7.5,0,4,8,9
853400,15166,5,59742.5,0,3.5,0,17.5,0,0,6,64.5,910,2449,7919.5,14091.5,3,5,0,5,7,7
39203,851139,7,69965,0.5,3,0.5,9.5,0,0,8,71,210.5,462,948,3973,9,7,0,5,1,1
173509,1509,3,1004.5,0.5,2.5,0.5,8.5,0,0,4,85,1522.5,5164,7539.5,8753.5,0,3,0,6,6,9
8535,252969,20,45464.5,0,9,0.5,14.5,0,0,21,743,5990.5,11849,16396.5,18451,62,20,0,4,6,6
5430,3771903,77.5,379778.5,0,11.5,0,17,0,0,78.5,1622,5176,7753,9274,10290.5,431,77.5,0,14,3,3
851485,177045,4.5,1505,0,3.5,0.5,9.5,0,0,5.5,718.5,1770,3273,6988.5,8477.5,5,4.5,0,10,1,1
6124,37415,47.5,22303,0,19.5,0.5,8,0,0,48.5,918.5,4666.5,7367.5,8571,9291.5,898.5,47.5,0,6,2,2
1831,179118,5,2023.5,0.5,4.5,0.5,8,0,0,6,462.5,4086,7294,8527.5,9234,3,5,0,9,1,1
41800,823602,1,0,0,1,1,11.5,0,0,2,3.5,19,79,292,597.5,0,1,0,26,0,0
2540956,12759,3.5,10082,0,2.5,0,16.5,0,0,4.5,30.5,137.5,2759.5,11182,15755,3.5,3.5,0,6,2,2
189280,852860,13.5,7946,0,7.5,0.5,17.5,0,0,14.5,641.5,1763,3233.5,6985,8735,77,13.5,0,4,6,6
824019,34119,29,252162,0,7,0,19,0,0,30,95,304.5,743.5,1263,2370.5,11.5,29,0,4,13,13
40828,844083,1,0,0.5,1,1,10,0,0,2,8,43.5,171,431.5,913.5,0,1,0,6,4,4
23215,322007,4,917.5,0,3.5,0.5,9.5,0,0,5,260.5,2978.5,5811.5,7996.5,9013,0.5,4,0,4,2,2
838782,842935,1.5,0,0,1.5,0.5,20,0,0,2.5,16.5,79.5,171,554,1412,0,1.5,0,6,3,3
58190,6757,5.5,7103.5,0,5,0,15,0,0,6.5,282.5,4735,11045,15700,17979.5,2,5.5,0,26,0,0
37655,828043,2,12894.5,0,1.5,0.5,10.5,0,0,3,13.5,44.5,145,443,1094,0,2,0,4,1,1
853737,303477,3,8781,0,3,0.5,10.5,0,0,4,568,1663.5,3020.5,6742.5,8403,2.5,3,0,3,4,4
8289,843903,16.5,10565,0,10,0.5,17.5,0,0,17.5,677.5,4211,7254.5,8659,9345.5,116,16.5,0,4,10,10
181576,10298,10,79985,0,5.5,0.5,16.5,0,0,11,730,4305,7261.5,8576,9506,5.5,10,0,8,1,1
851811,51286,26.5,202329,0,7,0.5,16.5,0,0,27.5,869.5,2367.5,8583,13730.5,16761,125,26.5,0,5,1,1
201292,84749,5.5,3469.5,0,5.5,0,15,0,0,6.5,645.5,6678,13641.5,16781.5,18245.5,1,5.5,0,7,9,10
31622,31221,6,121886.5,0,1.5,0,10,0,0,7,11.5,33,128.5,399,2020.5,0,6,0,4,6,6
538,56915,16.5,17366,0,10,0,16,0,0,17.5,935,5568.5,11268,15571,17792.5,53.5,16.5,0,4,5,5
856004,34286,2,3746,0.5,1.5,0.5,9,0,0,3,29,800.5,4398,7547,8470,0,2,0,3,3,3
398599,7054,1,0,0,1,1,16.5,0,0,2,10,135.5,2722.5,9435,14035.5,0,1,0,7,8,11
2827706,79866,3,274.5,0,3,0.5,16.5,0,0,4,322,3531,7775.5,10997,15677.5,2,3,0,7,1,1
174874,8351,1.5,0,0,1.5,0.5,18,0,0,2.5,25,1013,4717.5,7706,9121.5,0.5,1.5,0,13,1,1
3557,1009,2.5,211.5,0,2.5,0,15.5,0,0,3.5,176,3342,9513.5,14582.5,17709.5,0.5,2.5,0,12,1,1
8682,852318,4.5,1785,0,4.5,0.5,16.5,0,0,5.5,212,3723.5,8173,11387,15955,2,4.5,0,7,2,2
815008,36542,4.5,72392,0,1.5,0,20.5,0,0,5.5,12,50,125,392.5,859,0,4.5,0,7,5,5
850625,172458,7.5,33,0,2.5,0,9.5,0,0,8.5,59,843,1847,3327.5,7080,1.5,7.5,0,4,3,3
816388,734259,1,0,0,1,1,18.5,0,0,2,95.5,143,351,2233,7113,0,1,0,3,6,6
2736,856355,19.5,13433,0,12,0,15.5,0,0,20.5,423,4451,11297,15859.5,17988,101,19.5,0,4,4,6
285231,175726,2.5,67599,0,1.5,0.5,18,0,0,3.5,12.5,82.5,1658,6166.5,8414.5,1,2.5,0,3,5,5
838518,8516,7,127611,0,2,0,18,0,0,8,79,1589,5078,7601,9547,1.5,7,0,10,1,1
5298,33401,5,12172.5,0,4.5,0,18,0,0,6,685,3635,6253,8574,9885.5,2.5,5,0,8,3,3
355,7090,17.5,63668,0,10.5,0,15,0,0,18.5,1228,7769,13572,16897.5,18474.5,17.5,17.5,0,7,2,2
36748,544021,3.5,104290.5,0,2,0.5,10,0,0,4.5,17.5,55.5,222.5,1570,5281,2.5,3.5,0,3,4,4
945370,20588,3,2892,0.5,2,0.5,9,0,0,4,43.5,133,839,4277.5,7343.5,1.5,3,0,5,4,4
57703,8546,5.5,13328,0,4,0,15.5,0,0,6.5,101,2828.5,9306.5,14334,17305,4.5,5.5,0,9,3,4
6654,855971,11,8769.5,0,8,0,16.5,0,0,12,689,4841.5,8727.5,14544.5,17501.5,14.5,11,0,5,4,4
