gene1,gene2,avgdeg,avgbet,avgclose,avgcore,avgcons,avgecc,avgeigen_cen,avghub_score,avgneighbor1,avgneighbor2,avgneighbor3,avgneighbor4,avgneighbor5,avgneighbor6,avgtriangle,avgcommon_neighbor,comm.detect,shortest_path,cohesion,adhesion,gi
10458,929,13,33791,0.5,6.5,0.5,8,0,0,14,801.5,4228.5,6288.5,8395.5,9342,16,13,0,5,13,13,NOT
185,856689,9,48262,0,5,0,16.5,0,0,10,81,2529,7345,13135,16803,9,9,0,3,3,3,NOT
79577,6647,43.5,233811.5,0,16.5,0,15,0,0,44.5,1222.5,8599,14712.5,17377,18777,56,43.5,0,10,1,1,SL
353497,387103,5,598.5,0,5,0,15.5,0,0,6,410.5,5379,11564.5,16028.5,18123,6,5,0,7,3,3,SL
540,375298,3.5,4392.5,0,2.5,0.5,15,0,0,4.5,127,3378.5,10651.5,15469.5,17827.5,0.5,3.5,0,2,18,18,NOT
3845,5340,198,1763557,0,12,0,15,0,0,199,1590.5,8171.5,13466.5,16757.5,18504,266.5,198,0,4,6,6,SL
4921,7083,10,62897,0,6,0,15.5,0,0,11,605,6594,13763.5,16768.5,18313,2.5,10,0,26,0,0,SL
2542815,2541324,3,11865.5,0,2.5,0,18.5,0,0,4,20,108,1414.5,5330,8048,1,3,0,12,1,1,NOT
40987,3636038,2,11831.5,0,1.5,0.5,12,0,0,3,5.5,13,58.5,171,477.5,0.5,2,0,5,10,12,NOT
246744,3949,3,911,0,3,0.5,15.5,0,0,4,90,2683.5,9791,14232,17051.5,0,3,0,4,7,7,SL
5440,54952,8,201,0.5,8,0.5,8,0,0,9,121.5,1909.5,5335,7679,8912.5,39.5,8,0,7,2,2,SL
64324,648,34.5,106837,0,13.5,0,15,0,0,35.5,1320,8098,14090,17186,18683,100,34.5,0,5,3,3,SL
55651,5426,8,6701.5,0,5.5,0,15.5,0,0,9,396.5,5283,11283,15847.5,17923.5,7,8,0,7,1,1,SL
5598,8912,13.5,7794.5,0,7.5,0,15.5,0,0,14.5,513,5803,13119.5,16588,18226.5,14.5,13.5,0,26,0,0,SL
854997,81574,8.5,66003.5,0,3.5,0.5,18,0,0,9.5,65.5,1105,2524.5,6614,10241.5,11,8.5,0,4,5,10,NOT
8061,5728,65.5,273652,0,14,0,14.5,0,0,66.5,1707.5,8010,13560.5,16909.5,18641,151,65.5,0,26,0,0,SL
23186,57504,28.5,118282,0,17,0,15,0,0,29.5,1036,6932,13259,17066,18830.5,147.5,28.5,1,2,15,15,SL
9918,9928,18.5,31140.5,0,10.5,0,15,0,0,19.5,1349.5,7853,12931,16808,18461.5,16.5,18.5,0,8,1,1,SL
8732,6873,13.5,3062.5,0,11.5,0,15,0,0,14.5,511,5064.5,11856.5,16193.5,18045,37,13.5,0,10,1,1,SL
8883,4804,15.5,55293,0,8.5,0,15.5,0,0,16.5,739,7142,13060,16451,18190.5,11.5,15.5,0,26,0,0,SL
10845,6580,7,18699.5,0,6,0.5,16.5,0,0,8,797,4434,9580.5,13982.5,17064.5,6.5,7,0,11,1,1,SL
3364,123169,16,6660,0,12.5,0,15,0,0,17,632.5,6432,12026.5,16421,18328.5,38,16,1,5,2,2,SL
8888,177040,2.5,336.5,0.5,2.5,0.5,8,0,0,3.5,200.5,2757,5723.5,7967,9010,0,2.5,0,8,3,4,NOT
3791,5426,15.5,33123,0,9,0,15.5,0,0,16.5,722.5,7008,12585,16482,18193,11,15.5,0,26,0,0,SL
6790,10238,60,252924,0,19,0,15,0,0,61,1647.5,8635.5,13754,17095,18692,127,60,1,8,8,8,SL
2264,4882,3.5,88.5,0,3,0,9,0,0,4.5,68,1658.5,5064,7316,8766.5,1,3.5,0,26,0,0,SL
4331,56658,16,15317,0,12,0,15,0,0,17,1087,8150.5,14551,17343.5,18710,25,16,0,4,7,7,SL
53918,9928,15,28567,0,8,0,15,0,0,16,752,6544,12081,16372.5,18162.5,11,15,0,8,3,4,SL
79088,4176,29.5,445284,0,10.5,0.5,15,0,0,30.5,1619,5775,11385,16147,18262,98.5,29.5,0,5,6,6,SL
15,5031,1.5,2,0,1.5,0.5,15,0,0,2.5,111,3385,10574,15320.5,17709,0,1.5,0,7,7,7,SL
6456,5571,14,142768.5,0,9,0,16,0,0,15,439.5,5419.5,12826.5,16359.5,18224,20,14,0,9,2,2,SL
35329,855093,3,297474.5,0,2,0.5,18.5,0,0,4,29,717,2090,4572,9695,0.5,3,0,4,16,16,NOT
10645,8883,6,1903,0,5.5,0,15.5,0,0,7,248,5043.5,11625.5,16092.5,18023,4,6,0,3,17,20,SL
4704,22980,19,21878.5,0,9.5,0,16,0,0,20,869.5,5003.5,11287.5,15735,17879,77.5,19,0,8,4,4,SL
4686,54908,12,6202.5,0,8,0,15.5,0,0,13,463,4943.5,10980,15183,17782.5,12,12,0,10,2,2,SL
2965,50628,23.5,29318.5,0,12.5,0,15,0,0,24.5,1048.5,7447.5,13328,16862.5,18452.5,71,23.5,0,2,7,7,SL
1544,7337,53.5,374351,0,15,0.5,16,0,0,54.5,1192,6054.5,11290,14885.5,17622.5,354.5,53.5,0,26,0,0,SL
8883,23657,6.5,997,0,6,0,15.5,0,0,7.5,375,5325,11473.5,15802.5,18024,6.5,6.5,0,26,0,0,SL
3159,6502,57,300332,0,20,0,14.5,0,0,58,2288,9241.5,14077,17356,18991.5,184,57,1,10,1,1,SL
818,2516,10,43726,0,6.5,0,15,0,0,11,407,5941,12758.5,16444,18345,5,10,0,5,2,2,SL
818,6580,6,26033.5,0,4,0.5,16,0,0,7,238.5,4083,10530,14387,17072,4,6,0,10,1,1,SL
29883,8317,21.5,22113.5,0,11.5,0,15,0,0,22.5,481,6097,11871,16286.5,18139,57.5,21.5,0,9,1,1,SL
1445,57610,18.5,15433,0,12,0,15,0,0,19.5,689.5,6710.5,12496.5,16491,18357,31.5,18.5,0,4,4,4,SL
8539,1559,4,333,0,4,0.5,16,0,0,5,173.5,3472.5,9131.5,13670.5,16847.5,0.5,4,0,7,3,4,SL
1602,7157,286.5,11884310,0,17.5,0,14.5,0.5,0.5,287.5,3575,9401.5,14414,17269.5,18855.5,1986.5,286.5,0,6,4,4,SL
3265,6638,71.5,379256,0,15,0,15,0,0,72.5,1244.5,7484,13048,16699.5,18376,128.5,71.5,0,9,1,1,SL
3845,57634,210,1761216.5,0,18,0,15,0,0,211,2192,9305.5,14627,17368.5,18916.5,358.5,210,0,6,6,6,SL
828713,58473,2.5,109.5,0,2.5,0,19,0,0,3.5,50,1367,4962.5,6942,9038.5,0.5,2.5,0,5,5,6,NOT
83892,6137,39.5,77147.5,0,23,0,15.5,0,0,40.5,1134,7198,13669,16936,18486,588.5,39.5,0,26,0,0,SL
56681,2683,3,49,0,3,0.5,16,0,0,4,921,5933,11660.5,15848,18040,1.5,3,0,7,2,3,SL
402,55100,3,13351.5,0,2.5,0,16.5,0,0,4,114.5,2500,7898.5,13479,16834,0,3,0,2,49,49,SL
837483,825517,8.5,73562,0,3.5,0,20.5,0,0,9.5,56,193,477,983.5,1378.5,3,8.5,0,7,1,1,NOT
853255,122011,4.5,34031.5,0,3,0,16.5,0,0,5.5,884,2601,7722.5,14230,17216,2,4.5,0,6,6,6,NOT
3611,81027,20,73550.5,0,10,0,15,0,0,21,723.5,6932,13511,16887,18400.5,22.5,20,0,9,1,1,SL
3845,57521,214.5,1780635.5,0,18,0,15,0,0,215.5,1902,9222.5,13913,17128,18736.5,289,214.5,0,7,2,2,SL
83548,6873,9,3377.5,0,8.5,0,15.5,0,0,10,601,4610,11579.5,15556,17893,20.5,9,0,8,1,1,SL
54512,79902,17,2397.5,0,10.5,0,16,0,0,18,223.5,3719,10621.5,15423.5,17575.5,82.5,17,0,5,4,6,SL
175837,2120,10,282520,0,6.5,0,16,0,0,11,373,3576,6509.5,8657.5,11807.5,3.5,10,0,8,2,2,NOT
11113,706,5,2519.5,0,4.5,0.5,16.5,0,0,6,300.5,3279.5,5993.5,9999,14282.5,2.5,5,0,6,6,6,SL
8576,398662,2,3007,0,2,0,16.5,0,0,3,8.5,160.5,2626,9472.5,14484,0,2,0,26,0,0,NOT
246744,10927,3,1011.5,0,3,0.5,16,0,0,4,191.5,3022.5,9217,14149.5,17130.5,0,3,0,5,5,5,NOT
3798,170538,3.5,13450.5,0,3,0,17,0,0,4.5,45.5,1201,5549.5,8595,13875,1.5,3.5,0,6,1,1,NOT
11243,80349,17.5,19175,0,11.5,0,15.5,0,0,18.5,496.5,5707.5,11601,16062,18066.5,37.5,17.5,0,5,13,14,SL
4666,51602,23,20925,0,14,0,15,0,0,24,1540,7686,12763.5,16667,18495.5,68,23,0,11,1,1,SL
14159,828025,2.5,30.5,0,1,0.5,11.5,0,0,3.5,6.5,22,112.5,1893,5463,0,2.5,0,5,2,2,NOT
9282,57521,40.5,55064,0,22,0,15,0,0,41.5,1059.5,7877,13508,17039.5,18621,251,40.5,0,26,0,0,SL
4108,9562,1,0,0,1,1,16,0,0,2,53.5,1793.5,9214,14696.5,17289,0,1,0,26,0,0,SL
80306,7268,30.5,99155,0,18,0,15.5,0,0,31.5,1021,6876,12687.5,16485.5,18412.5,304.5,30.5,0,9,1,1,SL
8883,6753,3.5,436.5,0,3,0.5,16.5,0,0,4.5,127,2859,8498.5,13504.5,16688.5,3,3.5,0,26,0,0,SL
23168,57332,18,4244.5,0,12.5,0,15,0,0,19,707,6632.5,12164,16535,18353.5,69.5,18,1,2,3,3,SL
854436,106628,1.5,0,0,1.5,0.5,16.5,0,0,2.5,74.5,738,4613,11988.5,16296.5,0.5,1.5,0,12,2,2,NOT
153562,55122,2,80,0,2,0.5,16.5,0,0,3,485.5,3330,8856.5,13712.5,16921.5,1,2,0,4,11,12,NOT
1445,3416,16,20661.5,0,10,0,15,0,0,17,884.5,7645.5,13432,16799,18512.5,21.5,16,0,3,6,6,SL
1019,2067,28,81474.5,0,14,0,15.5,0,0,29,1188,7910,13438.5,16838.5,18568,53.5,28,0,3,2,2,SL
3265,10929,69.5,378585.5,0,13.5,0,15.5,0,0,70.5,1083.5,6787.5,12709.5,16376,18197.5,125,69.5,0,5,1,1,SL
18128,59323,3.5,94933,0,2.5,0,17,0,0,4.5,116.5,2147.5,5835.5,8358.5,11007,0,3.5,0,4,7,7,NOT
4236,7268,15.5,10299.5,0,11,0,15.5,0,0,16.5,1243.5,7521,12886,16609.5,18283.5,26,15.5,0,26,0,0,SL
5230,10426,18,14412,0,12,0,15,0,0,19,824.5,6839.5,12539.5,16143.5,18252,40.5,18,0,9,2,2,SL
4682,5932,17,21040.5,0,10,0.5,16,0,0,18,757,4527,9214,14044,16976,27.5,17,0,26,0,0,SL
9439,8732,31.5,104818,0,20,0,14.5,0,0,32.5,774.5,6025,12170.5,16431,18417,278,31.5,1,10,1,1,SL
1436,6738,6,219,0,5.5,0,15.5,0,0,7,230,3918.5,10746,15105,17712.5,9,6,0,11,1,1,SL
9958,57223,36,122635.5,0,11.5,0,15.5,0,0,37,1008,5289.5,11025,15564,17986.5,70.5,36,0,13,1,1,SL
6919,1027,26.5,58122,0,11.5,0,15,0,0,27.5,1057.5,5651.5,11088,15115,17937,61.5,26.5,0,5,10,11,SL
1021,5426,15.5,15188.5,0,9.5,0,15,0,0,16.5,834,7131.5,12280,16516,18208.5,28.5,15.5,0,5,1,1,SL
10987,64105,74,1361456.5,0,13.5,0,15.5,0,0,75,1366,5774.5,11606,15429.5,18102,249,74,0,26,0,0,SL
8883,27230,7,1139.5,0,4,0,16,0,0,8,150,3119.5,9407,14025.5,17080,3,7,0,26,0,0,SL
179624,116643,6.5,445904.5,0,2,0,17.5,0,0,7.5,36.5,128,318.5,1561.5,8600,0.5,6.5,0,6,3,4,NOT
832214,851584,6.5,29346.5,0,3.5,0.5,18.5,0,0,7.5,35,239.5,1479,2902,7056.5,16,6.5,0,7,5,6,NOT
23067,8626,18,26312,0,13.5,0,14.5,0,0,19,994,6488.5,12797.5,16578,18355,46.5,18,0,26,0,0,SL
51112,648,34,99622.5,0,13,0,16,0,0,35,833.5,4747,9709.5,14179,16937.5,105,34,0,8,3,3,SL
7805,4893,72.5,112800,0,11.5,0,15,0,0,73.5,867.5,6836,12975,16515.5,18269,115.5,72.5,0,26,0,0,SL
3265,5445,68.5,379646,0,12.5,0,15.5,0,0,69.5,1748.5,8458.5,13386.5,16756.5,18475.5,118.5,68.5,1,26,0,0,SL
55082,79109,6,739,0,5.5,0,15,0,0,7,468.5,4601.5,11109,15784.5,17940,6,6,0,5,8,10,SL
2540237,25948,2.5,83373,0,2,0,17.5,0,0,3.5,133.5,2022.5,5641.5,8627.5,11730.5,1,2.5,0,4,2,2,NOT
3355136,55236,6,3429,0.5,5,0.5,8,0,0,7,273.5,3267,6776,8475.5,9214,3,6,0,5,8,8,NOT
3678,4893,75,125509.5,0,13,0,15.5,0,0,76,1043,7366,13511,16673,18278.5,117.5,75,0,26,0,0,SL
26256,81037,4.5,306,0,4.5,0,16,0,0,5.5,815,5048,11194,15559,17897.5,5,4.5,0,6,3,3,SL
5159,6672,18.5,32340.5,0,12.5,0,15,0,0,19.5,862,7191.5,13452.5,16828,18360.5,46.5,18.5,0,26,0,0,SL
146540,12798012,1.5,0,0,1.5,0.5,18,0,0,2.5,20,110.5,1837.5,5606.5,8330.5,0.5,1.5,0,3,12,14,NOT
51727,5602,6.5,1041,0,5.5,0.5,15.5,0,0,7.5,318.5,4844,11070.5,15498.5,17767.5,2,6.5,0,8,2,2,SL
3845,51253,208.5,1746340.5,0,17,0,15.5,0,0,209.5,1672.5,7695.5,13169.5,16545,18413.5,357,208.5,0,7,6,6,SL
10036,4893,90,277732.5,0,18.5,0,15,0,0,91,1462.5,8416,13875.5,17001.5,18538.5,167,90,0,10,1,1,SL
9901,23265,8.5,18057.5,0,5,0.5,16.5,0,0,9.5,330.5,3429.5,6452.5,11436,15249,17.5,8.5,0,10,2,3,SL
855945,175985,6.5,60142.5,0,4.5,0,18.5,0,0,7.5,610.5,1728.5,3306,7084,8802,4,6.5,0,8,2,2,NOT
54465,6836,7,221,0,7,0,15.5,0,0,8,876.5,6024,11704.5,16011,18059,12,7,0,11,1,1,SL
7169,7170,13.5,21294,0,10,0,15.5,0,0,14.5,1124,6507,12508,16159,18017,12.5,13.5,0,6,1,1,SL
22284,340542,1.5,559.5,0,1.5,0.5,17,0,0,2.5,47,386,4249,10731.5,14705,0,1.5,0,3,5,5,NOT
9361,24138,20.5,19521,0,10.5,0,15.5,0,0,21.5,1171,6536.5,11711,15853.5,18054,42.5,20.5,0,11,1,1,SL
851207,6571,5.5,27706.5,0,2.5,0.5,17,0,0,6.5,40.5,1564,6657,10767.5,15686,1,5.5,0,7,9,10,NOT
3845,6633,213.5,1744774.5,0,19,0,15,0,0,214.5,1846,8236.5,13408.5,16846,18537,389,213.5,0,6,3,3,SL
338657,79019,7.5,2086,0,6,0,15.5,0,0,8.5,134,2910.5,9376.5,13916.5,17201,13,7.5,0,5,15,17,SL
853820,13206,1,0,0,1,1,17,0,0,2,48.5,901,6021.5,10253.5,15350.5,0,1,0,6,4,4,NOT
5518,8812,57,433924.5,0,12.5,0,15,0,0,58,1749.5,7737.5,13474,16857.5,18437.5,173,57,0,3,4,4,SL
178024,537,5.5,647,0,5,0.5,16.5,0,0,6.5,804,3431,5942,8171,11439,8.5,5.5,0,10,2,3,NOT
433759,830973,13.5,251318.5,0,3,0.5,18.5,0,0,14.5,129.5,577,3384,6626,8832,6.5,13.5,0,4,3,3,NOT
52609,908,27.5,56737,0,11.5,0,16,0,0,28.5,1277.5,5002,8225.5,13039,16809,156,27.5,0,5,1,1,NOT
3265,4773,74.5,387191.5,0,16,0,14.5,0,0,75.5,1285,7895.5,13387.5,16973.5,18646.5,125.5,74.5,0,6,1,1,SL
839495,178147,10.5,12919,0,8.5,0.5,11,0,0,11.5,41,133,298,560.5,814,65.5,10.5,0,8,2,2,NOT
6713,672,142.5,1430643.5,0,11,0.5,16,0,0,143.5,2337,5680,8032.5,10201.5,14307.5,767,142.5,0,26,0,0,SL
3159,3480,34.5,93351.5,0,19,0,15,0,0,35.5,2182.5,9053,13860,17225.5,18770.5,62.5,34.5,0,3,5,5,SL
5878,1487,55.5,261467,0,17.5,0,15,0,0,56.5,1941,8309.5,13013,16780,18687.5,143,55.5,0,3,5,5,SL
23649,3949,6,1589.5,0,6,0,15,0,0,7,720.5,5943.5,12421.5,16282,18025,5,6,0,9,2,2,SL
1557,26298,1.5,0,0,1.5,0.5,16,0,0,2.5,100.5,3045.5,9019,13705,16806.5,0.5,1.5,0,5,6,9,SL
1576,7994,10.5,25382.5,0,7,0,15.5,0,0,11.5,725,6548.5,13034.5,16630,18375,14,10.5,0,5,5,5,SL
6742,8795,33,70079.5,0,13.5,0,15.5,0,0,34,1373,7631,12322.5,16388.5,18275.5,44.5,33,0,9,2,2,SL
10482,31,45.5,478370.5,0,12.5,0,15,0,0,46.5,1142,7984.5,13669,16860,18427.5,49,45.5,0,26,0,0,SL
51138,4609,260,2732480,0,22.5,0,14.5,0,0,261,3171.5,9528.5,14720,17494,18972,1480.5,260,1,6,1,1,SL
613,55145,18,110491,0,11,0,15.5,0,0,19,1217.5,7388.5,13187,16605.5,18326.5,30,18,0,4,3,3,SL
11156,7157,288.5,11886544,0,18.5,0,15,0.5,0.5,289.5,3555,10013.5,14536,17271.5,18885,1986,288.5,0,26,0,0,SL
841,2475,56,208287.5,0,17.5,0,15.5,0,0,57,1595.5,8968.5,13685,17014,18627.5,110.5,56,0,4,2,2,SL
25,83737,91.5,1353961,0,19.5,0,15,0,0,92.5,2918.5,10332,15250.5,17566,18921,230,91.5,0,4,12,13,SL
3316,3703973,4,11761.5,0.5,3,0.5,8,0,0,5,182.5,2576,6087,8164,9098,2.5,4,0,26,0,0,NOT
6513,7157,286.5,11885045.5,0,17.5,0,15,0.5,0.5,287.5,3739,9071,13663.5,16455,18572,1985.5,286.5,0,4,3,3,SL
301442,825530,1,0,0,1,1,10,0,0,2,4,5.5,7.5,33.5,803,0,1,0,3,7,7,NOT
126119,853806,9.5,12024,0,7.5,0,16,0,0,10.5,250,3984,8658.5,13884.5,17034.5,42,9.5,0,3,11,12,NOT
27237,27156,1.5,28,0,1.5,0.5,16.5,0,0,2.5,84.5,2061,6821,12453.5,15993,0,1.5,0,5,6,6,NOT
1468,80227,11.5,7466.5,0,11.5,0,16,0,0,12.5,796,5845.5,11789,15957,17992,57.5,11.5,0,5,1,1,NOT
54465,95,5,11911,0,4.5,0,15.5,0,0,6,228.5,3517.5,10114.5,15129.5,17761,8.5,5,0,5,6,6,SL
51343,25842,70,391850.5,0,18.5,0,15,0,0,71,1586,8603.5,14009,17177.5,18676.5,257,70,1,3,7,7,SL
5045,6240,14,64051,0,10,0,15,0,0,15,864.5,6479,12849,16390.5,18147,9.5,14,0,10,2,2,SL
79577,10059,21,64811.5,0,12.5,0,15,0,0,22,1045,7835.5,13729.5,17032,18646.5,28.5,21,0,10,1,1,SL
1436,8202,29.5,65571,0,14,0,15,0,0,30.5,1153,7031,13232,16767,18600.5,82.5,29.5,0,6,9,10,SL
29093,55082,7.5,2953,0,7,0,15.5,0,0,8.5,266,3424,10170,14831,17481,10.5,7.5,0,10,1,1,SL
114822,672,143.5,1430891.5,0,12,0,15,0,0,144.5,2402.5,7294,13036,15915.5,18280.5,767.5,143.5,0,5,1,1,SL
3621,79075,11.5,15265.5,0,8.5,0,15.5,0,0,12.5,636.5,4741,11025.5,14757.5,17557,26,11.5,0,4,4,4,SL
947008,855593,1.5,2,0.5,1,0.5,2,0,0,2.5,3.5,4,4,4,4,0,1.5,0,12,1,1,NOT
80306,53918,24,91232,0,14.5,0,15,0,0,25,575.5,5802,11694,16161.5,18258,289.5,24,0,4,6,7,SL
175572,3876057,1,0,1,1,1,1,0,0,2,2,2,2,2,2,0,1,0,6,4,4,NOT
1559,91404,2,11842,0,1.5,0.5,16.5,0,0,3,24.5,1233,7275.5,12074,16134.5,0,2,0,5,3,3,SL
3265,5694,84,379433,0,23.5,0,15.5,0,0,85,1099,7647.5,13229.5,16697.5,18437,397,84,0,10,1,1,SL
54552,3265,67.5,379600.5,0,11,0,15,0,0,68.5,1288.5,8040.5,13393.5,16883,18444,116.5,67.5,0,5,17,17,SL
746,2194,9,4761.5,0,8,0,15.5,0,0,10,1001,6301,12332,15826.5,18111,9.5,9,0,2,3,3,SL
402,86,22.5,18228,0,11,0,16,0,0,23.5,530.5,3993,8629,13939,17148,137,22.5,0,2,6,6,SL
3012,57804,4,211.5,0,3.5,0,15,0,0,5,170,3439.5,10280,15059,17672.5,2,4,0,4,10,15,SL
54101,2030,14,23536.5,0,10.5,0,16,0,0,15,1029.5,6427,12484.5,16150.5,18146,12.5,14,0,4,2,2,SL
25847,51164,14.5,3166.5,0,10.5,0,15.5,0,0,15.5,204.5,4128,11105,15699,17799,57.5,14.5,0,3,1,1,SL
1436,23208,5.5,233,0,5,0,16,0,0,6.5,317.5,4561,11507.5,15918.5,17951,8.5,5.5,0,6,2,2,SL
5243,5045,13,63974,0,9.5,0,15,0,0,14,825,5985,12535,16237,18151.5,9,13,0,7,1,1,SL
6456,1163,16,22507.5,0,10.5,0,15.5,0,0,17,636.5,6764,12549,16538,18339,37.5,16,0,9,2,2,SL
55832,2194,24,47251,0,16.5,0,14.5,0,0,25,2040.5,9035,14078,17311.5,18840.5,58.5,24,1,26,0,0,SL
1445,115353,13,12004,0,8,0.5,15.5,0,0,14,623.5,5386.5,11338.5,15745.5,17981.5,20,13,0,5,10,10,SL
10188,6478,36,111651,0,17,0,15,0,0,37,1374,8768.5,14569.5,17157,18641.5,51,36,0,26,0,0,SL
29082,8883,6,2057,0,5,0,16,0,0,7,160,3644,10371.5,15063,17596,4.5,6,0,3,7,7,SL
3611,4893,88.5,185647.5,0,17.5,0,15,0,0,89.5,1072,8267,14263.5,16986,18484.5,138,88.5,0,9,1,1,SL
7247,828792,2,46.5,0,2,0.5,9,0,0,3,20,487,3910,6155,8219.5,0,2,0,2,16,17,NOT
3695,6300,3.5,687,0,3.5,0.5,16,0,0,4.5,82,1985,8812,13841,17080,0,3.5,0,26,0,0,SL
56341,5979,16,66727.5,0,11,0,15,0,0,17,721,6864.5,12634.5,16443.5,18370,33,16,0,8,5,5,SL
64983,7268,14,8303,0,11,0,16,0,0,15,779,4560.5,10865,14584.5,17401,40.5,14,0,9,1,1,SL
23219,6137,42,79717,0,24,0,15.5,0,0,43,1204.5,7765,13402,16850.5,18594.5,585,42,0,26,0,0,SL
682,6300,36,68847.5,0,12,0,15.5,0,0,37,926,5471,11004.5,15387.5,17774.5,55.5,36,0,6,2,2,SL
54780,79902,10.5,2813,0,7,0,16,0,0,11.5,91.5,2399,9385,14697.5,17398,30.5,10.5,0,4,7,11,SL
852701,836402,1.5,0,0,1.5,0.5,12,0,0,2.5,5,29.5,741.5,1756,3254.5,0.5,1.5,0,5,1,1,NOT
9861,123169,26.5,2591.5,0,21,0,15.5,0,0,27.5,473,6410.5,12098.5,16399,18329,306.5,26.5,0,26,0,0,SL
55294,6629,74,278817.5,0,17.5,0,15,0,0,75,1576.5,6974,12825,16507.5,18383,185.5,74,0,8,4,4,SL
852702,129531,16.5,12918.5,0,7.5,0.5,17,0,0,17.5,874.5,1857,4321.5,11814,15777.5,48.5,16.5,0,7,1,1,NOT
22995,6901,12,3756,0,8.5,0,15.5,0,0,13,410.5,5108.5,11380.5,15778.5,18067.5,21,12,0,11,1,1,SL
2224,5411,18.5,37691.5,0,10.5,0,15,0,0,19.5,820.5,7041,12102.5,16341.5,18338,52,18.5,0,26,0,0,SL
55248,4893,70.5,112134.5,0,9.5,0.5,16.5,0,0,71.5,673.5,4278.5,7387.5,11396.5,15066,115.5,70.5,0,11,1,1,SL
1027,7290,34,68349,0,16,0,15,0,0,35,1555,8456,13118,17019.5,18663,81,34,1,8,1,1,SL
6457,8850,62,359065,0,14.5,0,15,0,0,63,1915,8559,13783,17004,18844.5,268.5,62,0,5,1,1,SL
4607,175098,1,0,0,1,1,17,0,0,2,42.5,452.5,3942.5,7187,9115,0,1,0,6,4,4,NOT
6124,4893,116.5,134437.5,0,27.5,0,15,0,0,117.5,1588,8916,14524.5,17057.5,18527.5,1013.5,116.5,0,7,1,1,SL
3479,142,70.5,293319,0,11.5,0,15,0,0,71.5,1713,5576.5,10520.5,14663,17551,305,70.5,0,11,1,1,SL
5965,25842,22.5,44917.5,0,10,0,15.5,0,0,23.5,503.5,4879.5,11451,16072.5,18011,67,22.5,0,10,1,1,SL
57187,55854,8.5,2550.5,0,6.5,0,15.5,0,0,9.5,389,5153.5,11234,15729,17877.5,16,8.5,0,2,20,22,SL
3364,10988,9,4860.5,0,6.5,0.5,15.5,0,0,10,402,4387,10807.5,15715,17914,19,9,0,5,2,2,SL
831449,55252,4.5,11864.5,0,4,0.5,18.5,0,0,5.5,84,2076,5234,7609.5,9098.5,4.5,4.5,0,7,5,6,NOT
5590,2876,32.5,86430.5,0,11.5,0,15.5,0,0,33.5,1102.5,6407.5,12674.5,16239.5,18146,65,32.5,0,2,23,24,SL
850829,58506,4.5,14292,0,3.5,0,16,0,0,5.5,129.5,2477,9918.5,14736,17391,2,4.5,0,6,1,1,NOT
854142,2541714,6,27819,0,3.5,0,20,0,0,7,49.5,828,2011.5,4982.5,7853.5,4,6,0,4,8,8,NOT
26999,8883,6.5,2335,0,5.5,0,15.5,0,0,7.5,384,5951,11735,15988,18009.5,4,6.5,0,2,21,21,SL
5598,150350,13,7663,0,7,0.5,16,0,0,14,421.5,4133,9538,14024,16994,14.5,13,0,26,0,0,SL
27183,6434,18.5,37577.5,0,12,0,15,0,0,19.5,1147,5239,10609.5,14705.5,17476,70.5,18.5,0,7,2,2,SL
23191,3265,70,381922,0,13,0,15.5,0,0,71,1293.5,7929.5,13145,16605,18394,119,70,0,4,21,21,SL
11073,10067,21,29718.5,0,12.5,0,15,0,0,22,1618,8081.5,13468,16778.5,18474.5,38.5,21,0,3,10,11,NOT
7248,8242,14,17433,0,9.5,0,15,0,0,15,694,5446,11263,16008,18054,11.5,14,0,3,6,6,SL
64780,831958,3,290,0,2.5,0,10.5,0,0,4,75,1861.5,5129,6884.5,8621.5,0.5,3,0,26,0,0,NOT
5004,25796,1,0,0,1,1,16.5,0,0,2,24,334.5,4436,10876.5,15451,0,1,0,8,1,1,SL
14681,9202,8,27024,0,5.5,0,16,0,0,9,306,3087,6903,12076,16780,8,8,0,5,4,4,NOT
50905,23322,15.5,38094.5,0.5,7,0.5,8,0,0,16.5,565.5,4135,7285.5,8521,9247.5,15,15.5,0,3,5,5,NOT
51112,1487,37.5,210832,0,12,0,15.5,0,0,38.5,969.5,4502.5,9312.5,14265.5,17272.5,82,37.5,0,8,4,4,SL
2355,178272,11.5,109379.5,0,4.5,0,17.5,0,0,12.5,250,2820.5,5915,8232.5,9303.5,7.5,11.5,0,9,2,2,NOT
7374,7398,13,9567.5,0,8.5,0,15,0,0,14,646,6923,12946,16756,18409.5,9.5,13,0,11,1,1,SL
288,5159,17.5,34948.5,0,12,0,15,0,0,18.5,793,6805,12758,16038,18264.5,40.5,17.5,0,8,2,3,SL
5424,3364,15.5,12649.5,0,10.5,0,15,0,0,16.5,845.5,7037,12375.5,16617,18384.5,28.5,15.5,0,3,77,77,SL
1445,8556,16,13890.5,0,11,0,15,0,0,17,906.5,7842.5,13388,16758.5,18431.5,20.5,16,0,5,10,10,SL
4686,54908,12,6202.5,0,8,0,15.5,0,0,13,463,4943.5,10980,15183,17782.5,12,12,0,10,2,2,SL
7101,179794,4,1510955.5,0,3,0,18.5,0,0,5,104.5,1860.5,5629,8460.5,9698,0.5,4,0,8,5,5,NOT
