geneid1,geneid2
8379,28227
991,28227
9184,28227
9212,28227
699,28227
5347,28227
701,28227
6790,28227
7272,28227
51343,28227
9735,28227
891,28227
4085,28227
9232,28227
9183,28227
1062,28227
10733,28227
10403,28227
9133,28227
9212,55012
9183,55012
10403,55012
891,55012
991,55012
9184,55012
7272,55012
6790,55012
10733,55012
699,55012
1062,55012
55055,55012
4085,55012
8379,55012
7272,5524
991,5524
9212,5524
699,5524
9183,5524
701,5524
6790,5524
55055,5524
891,5524
10403,5524
10733,5524
9133,5524
9232,5524
1062,5524
1062,5525
9183,5525
10733,5525
9184,5525
7272,5525
9735,5525
991,5525
9212,5525
9133,5525
51343,5525
8379,5526
7272,5526
5347,5526
699,5526
991,5526
9183,5526
9212,5526
1062,5526
9184,5526
51343,5526
891,5526
699,5527
55055,5527
9183,5527
9212,5527
10733,5527
10403,5527
9184,5527
9133,5527
51343,5527
4085,5527
5347,5527
991,5527
701,5527
7272,5527
9735,5527
9184,5528
9212,5528
4085,5528
8379,5528
9183,5528
5347,5528
699,5528
701,5528
6790,5528
1062,5528
7272,5528
991,5528
9232,5528
10733,5528
10403,5528
55055,5528
9735,5528
891,5528
9133,5528
991,5529
9212,5529
10403,5529
9184,5529
891,5529
9735,5529
55055,5529
9183,5529
699,5529
5347,5529
6790,5529
701,5529
699,6801
5347,6801
55055,6801
701,6801
7272,6801
6790,6801
9735,6801
9184,6801
51343,6801
9183,6801
9133,6801
10403,6801
4085,6801
9212,6801
991,6801
1062,6801
9183,29966
991,29966
699,29966
701,29966
55055,29966
9184,29966
7272,29966
10403,29966
6790,29966
4085,29966
1062,29966
9735,29966
207,208
328,472
328,675
6046,10498
10498,2167
210,2821
210,10007
51755,8844
3695,3932
269,3932
3932,5609
3932,6300
598,4170
84444,4170
390502,4486
84168,4486
326625,4486
545,4486
993,5020
6300,5020
3932,5287
79947,5294
11113,5294
993,5294
9361,11040
5292,11040
23395,5562
993,5591
328,5591
472,5591
993,5970
11113,3925
79947,3925
5063,7150
15,7150
1026,7150
5591,706
598,7297
673,675
672,23476
672,999
596,1019
5624,1025
238,1025
675,1025
324,1025
841,1025
841,1027
672,1111
841,1111
472,1111
8289,1111
1025,1111
100,1111
207,1111
1019,11200
23476,1719
673,1956
11200,2064
1019,2064
673,2263
1021,2261
23476,2261
672,2322
2261,2339
673,2339
672,2339
1019,3065
673,3066
672,3066
1111,3480
1029,3480
1027,3480
10013,3480
23476,8242
675,8242
10013,8242
472,7403
2339,7403
11200,8085
3066,5604
23476,5604
1111,5604
2263,4214
8242,4214
1111,8731
1111,4233
7403,2956
841,2475
3480,2475
8242,2475
1111,2475
1111,142
672,142
10013,55193
672,5156
1025,5156
2475,5156
1025,5290
10013,5290
1111,5290
673,5290
3717,5295
207,5591
1025,5591
3480,5591
1111,5591
2475,5591
1019,5591
1111,5728
23476,5728
23476,5925
672,5925
1025,6095
1025,4919
3815,6198
25,6198
196528,6241
2064,6241
1025,6241
6198,6241
142,6241
1029,6241
5290,6241
5156,6241
5591,6241
1025,861
672,861
472,29072
1025,4089
2475,4089
1111,6597
3066,6597
6095,6598
324,6598
1025,6598
5624,6598
675,6598
4919,6598
6597,6598
1111,6608
1111,54498
472,6608
472,54498
2064,6714
1111,6714
2339,7150
2064,7150
672,7150
1019,7150
5156,7150
4919,7150
2475,7150
8289,7150
6095,7150
7150,7248
8242,7248
1111,7298
1111,7422
672,7422
5624,7428
6241,7428
5156,7428
6598,7428
1021,7428
5728,7428
196528,7428
4214,7428
1111,7428
55193,7428
3066,7428
5604,7428
7248,7428
673,7428
324,7428
1019,7428
5591,7428
8242,7428
2322,7428
6198,7428
841,7428
472,7428
3320,7428
8289,7428
4919,7428
2261,7428
5295,7428
6095,7428
7422,7428
1027,7428
672,7465
4089,7465
5295,7465
3320,7465
8242,7465
6241,7465
2625,7465
86,29117
86,30827
4849,84661
57332,55140
84733,55140
4849,80314
55140,80314
84733,25929
30827,25929
29117,25929
57634,3054
93973,3065
65980,54617
65980,283899
57332,55756
125476,55756
80314,10524
57634,23028
4849,23028
93973,4297
55140,8085
55756,8932
55756,64174
23028,8932
23028,64174
23019,4176
23019,4171
57634,4176
57634,4171
84733,4176
84733,4171
8726,9282
64174,9282
8932,9282
9646,51586
54891,51586
4297,9440
9282,9440
55756,9440
55756,9439
9282,29079
25929,29079
86,29079
9968,10001
3065,112950
57634,4221
54617,4221
57332,4221
8932,55257
64174,55257
4176,9112
4171,9112
55756,9112
8932,54623
8932,5828
64174,54623
64174,5828
29117,55193
57634,55193
5828,1911
54623,1911
84661,1911
5828,80012
54623,80012
3054,5931
5928,5931
8289,5931
8289,23168
57332,23168
8289,8607
55756,8819
10524,8819
80012,8819
25929,23067
8819,23067
84661,23067
23168,23067
55140,6598
3054,6598
55140,6603
5828,6604
9739,6604
8607,6604
54623,6604
9968,10847
51586,10847
6598,10847
55140,10847
1911,10847
25929,10847
9739,23512
93973,23512
65980,90326
86,90326
25929,90326
1912,90326
9440,9984
29079,9984
93973,9984
10847,57187
6604,8295
10847,8295
112950,11091
65980,11091
6598,11091
23168,11091
86,11091
4297,728505
4297,80335
2771,10801
7020,10801
7161,8289
56829,8289
5780,8289
200734,8289
7161,57561
5780,468
2322,468
4609,11176
60436,598
5780,1027
7161,23240
7161,83855
7490,11183
558,4602
9846,4763
2113,4763
7490,4763
1436,4763
56987,4763
558,11044
7161,5770
84889,5770
558,5770
200734,5770
1982,5770
3148,5770
54897,5770
56987,5770
6777,5770
11254,5770
5780,5770
5978,5902
200734,5922
11254,79811
4478,79811
3148,6654
7161,6654
7490,200734
7020,81559
5780,81559
5978,81559
9846,10155
5780,10155
4609,7317
896,7317
7161,7317
7020,84959
7161,84959
5780,23160
3932,23160
