V4,V2
55023,PHIP
55024,BANK1
55030,FBX34
55030,A0A024R653
55031,UBP47
55031,Q68D97
55034,MOCOS
55035,A6H8Z4
55035,NOL8
55037,PTCD3
55038,A0A024R6P3
55038,CDCA4
55040,EPN3
55048,VP37C
55054,A0A024R4B6
55054,A16L1
55054,Q53SV2
55054,Q17RG0
55054,A0A024R494
55069,TM248
55069,A0A024RDK7
55070,A0A024RC56
55070,DET1
55072,RNF31
55074,OXR1
55081,IFT57
55082,ARGL1
55082,A0A024RDW4
55084,Q24K27
55084,SOBP
55086,RADX
55090,MED9
55093,NTAQ1
55093,A0A3B3ITI2
55093,A0A3B3ITD7
55093,E5RHC2
55105,GPTC2
55107,ANO1
55107,Q9NW72
55109,AGGF1
55110,A0A023T6R1
55110,MGN2
55110,F5H6P7
55111,PKHJ1
55111,K7EIZ3
55114,RHG17
55118,CRAC1
55119,PR38B
55120,FANCL
55122,AKIR2
55122,Q9NW35
55124,PIWL2
55124,W0HK13
55135,TCAB1
55138,F90A1
55139,B8ZZS4
55139,ANKZ1
55140,ELP3
55140,B4DXV1
55140,B4DKA4
55143,BOREA
55145,THAP1
55147,A0A0S2Z5I1
55147,B7Z8M4
55147,A0A0S2Z5D9
55147,A0A0S2Z5J3
55147,RBM23
55147,G3XAP0
55148,UBR7
55149,PAPD1
55157,SYDM
55157,Q9H9J7
55159,RFWD3
55161,TMM33
55161,A0A024R9W7
55164,SHQ1
55165,CEP55
55166,CENPQ
55167,MSL2
55170,ANM6
55173,A0A024RD03
55173,RT10
55173,B4DP77
55177,RMD3
55177,A0A024R9P6
55181,SMG8
55182,RN220
55183,RIF1
55188,A0A024RBG9
55188,RIC8B
55188,B7WPL0
55193,PB1
55197,A0A024RC37
55197,A0A0C4DGQ6
55197,RPR1A
55198,DP13B
55201,MAP1S
55204,GLP3L
55207,ARL8B
55208,DCNL2
55209,SETD5
55209,E7EWN3
55211,DPPA4
55212,BBS7
55213,B3KR20
55213,RCBT1
55215,B3KNW8
55215,FANCI
55216,NKAP1
55216,A0A024R3H5
55223,TRI62
55226,NAT10
55230,UBP40
55233,MOB1A
55234,A0MNN4
55234,SMU1
55236,UBA6
55236,A1LT96
55240,B8ZZX6
55240,STEA3
55240,A1P3F0
55243,KIRR1
55243,B4DN67
55248,PACC1
55248,B4DHQ5
55249,YYAP1
55249,I6L9C2
55249,B4DQQ0
55250,ELP2
55252,ASXL2
55255,A0A0S2Z5E0
55255,WDR41
55257,MRGBP
55269,PSPC1
55272,IMP3
55275,A0A7P0Z400
55275,VPS53
55275,B3KS06
55275,A0A7P0T9B2
55276,PGM2
55284,Q96FI0
55284,X6REH9
55284,UBE2W
55285,RBM41
55286,CD019
55286,A1MMX6
55288,H7BXZ6
55288,MIRO1
55290,BRF2
55291,A0A024R5F3
55291,H7BXH2
55291,PP6R3
55294,G0Z2K0
55294,FBXW7
55294,S4R3U4
55297,A0A024RAW6
55297,Q05D28
55297,CCD91
55299,BRX1
55308,B4DS24
55308,Q68DY7
55308,DD19A
55308,I3L0H8
55311,A0A024R4S5
55311,A0A024R4P4
55311,ZN444
55312,B2RDZ2
55312,RIFK
55322,A0A024RE20
55322,CE022
55322,A0A024RE14
55325,UFSP2
55325,B3KRI4
55327,LIN7C
55330,BL1S4
55333,SYJ2B
55333,A0A024R670
55336,FBXL8
55337,SHFL
55339,WDR33
55342,A0A0S2Z5K8
55342,V9HWK4
55342,STRBP
55352,H9KV77
55352,COPRS
55353,LAP4B
55355,HJURP
55357,TBD2A
55357,A0A024R166
55359,STYK1
55363,A0A024R162
55363,HEMGN
55366,Q59ER8
55366,LGR4
55367,PIDD1
55374,A8K0D0
55374,TMCO6
55379,LRC59
55388,MCM10
55421,NCBP3
55432,OTU1
55437,STRAB
55454,A0A0S2Z5K4
55454,CGAT2
55454,A0A0S2Z5F9
55454,A0A0S2Z5F5
55471,NDUF7
55502,HES6
55503,TRPV6
55505,NOP10
55509,BATF3
55512,NSMA2
55512,A8K0T6
55521,TRI36
55521,Q4R1Q4
55521,E9PBG3
55527,FEM1A
55530,SVOP
55534,MAML3
55534,Q9NPV6
55536,CDA7L
55536,A0A024RA51
55536,A8K8X5
55544,RBM38
55553,SOX6
55559,HAUS7
55561,MRCKG
55571,CNO11
55576,STAB2
55577,NAGK
55577,C9JEV6
55577,A0A384N6G7
55578,A8K8L1
55578,A0A024RDW2
55578,SP20H
55584,ACHA9
55585,UB2Q1
55588,B4DUA7
55588,MED29
55591,VEZA
55593,A0A024QZ09
55593,OTUD5
55596,ZCHC8
55602,B3KTW3
55602,J3KNE1
55602,CARF
55603,TET5A
55607,A4D1I0
55607,B7ZLX4
55607,NEB1
55609,Z280C
55611,B3KUV5
55611,OTUB1
55613,MTMR8
55616,B4DRP2
55616,A0A024RAB1
55616,ASAP3
55620,STAP2
55624,B7Z7F2
55624,B7Z7Q4
55624,PMGT1
55626,A0A075B6T1
55626,AMRA1
55629,PNRC2
55636,CHD7
55636,Q6ZWF9
55638,B7Z4D2
55638,SYBU
55643,BTBD2
55644,OSGEP
55646,LYAR
55651,J3QSY4
55651,NHP2
55658,A8K0Q1
55658,A0A024R206
55658,RN126
55660,PR40A
55662,HIF1N
55663,Q8NDK2
55663,ZN446
55663,Q9UFF2
55664,CD37L
55666,NPL4
55666,A0A024R8R4
55668,GPT2L
55668,A0A024R6J0
55668,A0A024R6E4
55669,MFN1
55670,A0A024R100
55670,Q7Z2D7
55670,A0A0S2Z5M7
55670,PEX26
55671,P4R3A
55671,Q8N6W1
55671,A0A024R6M2
55677,IWS1
55684,RABL6
55686,MREG
55689,YETS2
55690,PACS1
55690,A0A024R5H6
55692,Q1W6G4
55692,LUC7L
55692,A8MYV2
55692,D3DU41
55693,KDM4D
55696,RBM22
55697,VAC14
55698,RADIL
55704,A0A2U3TZV9
55704,GRDN
55704,O14997
55707,B4DUR7
55707,NECP2
55715,DOK4
55715,A0A024R6S2
55715,H3BQ19
55718,A0A0C4DH01
55718,RPC5
55719,SLF2
55721,IQCC
55722,CEP72
55723,A0A024R7G4
55723,ASF1B
55728,B2ZZ87
55728,N4BP2
55729,A0A024RAY1
55729,B3KNI7
55729,MCAF1
55729,B3KQF8
55731,B4DRX9
55731,B3KQ88
55731,A0A024QZ60
55731,B3KTH5
55731,F222B
55732,CA112
55732,B4E0A9
55732,A0A024R922
55732,A0A1B0GV14
55732,A0A1B0GUP7
55734,B3KQX0
55734,ZF64B
55737,VPS35
55738,ARFG1
55738,Q53F62
55740,A0A4D6J698
55740,ENAH
55742,PARVA
55743,CHFR
55746,NU133
55749,CCAR1
55752,SEP11
55752,A0A384P5S0
55753,OGDHL
55754,CC50A
55755,A0A0A0MRG9
55755,Q7Z3M0
55755,B9EG74
55755,CK5P2
55755,B3KVI2
55758,RCOR3
55759,WDR12
55759,Q53T99
55763,EXOC1
55763,A0A024RDA1
55763,A1LT29
55765,INAVA
55768,NGLY1
55770,EXOC2
55770,A0A024QZT2
55787,TXLNG
55789,DEP1B
55791,LRIF1
55793,D3DV11
55793,MINY1
55795,A0A024RE04
55795,PCID2
55800,SCN3B
55800,A0A024R3H7
55802,DCP1A
55803,Q2V6Q1
55803,ADAP2
55805,LR2BP
55806,HAIR
55809,Q05GC8
55809,TREF1
55810,FOXJ2
55814,BDP1
55816,DOK5
55818,KDM3A
55819,GOLI
55819,Q2HIY3
55819,E5RI87
55823,A0A087WXL6
55823,VPS11
55823,B7Z879
55824,PHAG1
55825,PECR
55827,DCAF6
55829,Q6GYA4
55829,SELS
55832,CAND1
55835,CENPJ
55835,A8K8P1
55835,F6VUX8
55837,EAPP
55840,B4DWJ3
55840,EAF2
55841,WWC3
55844,2ABD
55844,Q6IN90
55845,BRK1
55850,USE1
55851,PEN2
55854,ZC3HF
55856,ACO13
55859,BEX1
55860,ARP10
55860,Q86SY7
55861,DBND2
55869,HDAC8
55870,A0A7I2V3D6
55870,A0A7I2V316
55870,A0A7I2YQU9
55870,ASH1L
55872,V9HWH0
55872,TOPK
55884,WSB2
55885,A0A024RAT1
55885,LMO3
55885,Q9NYC6
55888,A7MAY2
55888,Q0VAP0
55888,C9J6L6
55888,ZKSC7
55893,ZN395
55893,Q7L9C8
55898,UN45A
55905,RN114
55906,ZC4H2
55909,BIN3
55909,E5RHU4
55914,ERBIN
55915,B3KTN5
55915,LANC2
55916,NXT2
55917,CT2NL
55920,A0A024RAC5
55920,RCC2
55922,A3F769
55922,NKRF
55929,DMAP1
55957,LIN37
55958,KLHL9
55958,Q58EZ4
55964,SEPT3
55968,Q53FE8
55968,NSF1C
55970,GBG12
55971,BI2L1
55973,BAP29
55973,E9PAJ1
55975,A0A024RA10
55975,A8K364
55975,KLHL7
56000,NXF3
56001,NXF2
56006,SMG9
56006,A0A024R0Q0
56034,PDGFC
56155,TEX14
56158,A0A024R3E7
56158,TEX12
56159,TEX11
56160,NSE3
56203,LMOD3
56243,B7ZM29
56243,SKT
56246,MRAP
56252,YLPM1
56252,Q8NF45
56252,F8VU51
56254,BRE1A
56257,MEPCE
56259,CTBL1
56288,PARD3
56302,A0A0A6YY98
56302,TRPV5
56339,MTA70
56341,Q59GT2
56341,ANM8
56344,CABP5
56413,LT4R2
56413,B4E292
56474,PYRG2
56474,A0A024RC00
56478,4ET
56478,A0A024R1K0
56616,A0A0S2Z5P6
56616,A0A0S2Z5U7
56616,A0A024RBT2
56616,DBLOH
56616,Q502X2
56616,K7X1S0
56647,BCCIP
56648,IF5A2
56654,NPDC1
56655,DPOE4
56658,A0A024RCP5
56658,A0A024RCR1
56658,TRI39
56672,E9PN38
56672,AKIP1
56676,ASCL3
56829,ZCCHV
56848,SPHK2
56848,E9PCV4
56848,A0A024QZH5
56848,B3KV83
56850,GRAP1
56852,RAD18
56882,C42S1
56888,KCMF1
56893,Q59F94
56893,B4DZF6
56893,UBQL4
56896,DPYL5
56897,WRIP1
56899,B1VKB5
56899,Q6V0K8
56899,B7Z9I9
56899,ANS1B
56902,PNO1
56904,B7ZC38
56904,A0A024R896
56904,SHLB2
56911,M3KCL
56911,B4DFW0
56911,B0EVZ6
56911,B0EVZ8
56911,B0EVZ7
56915,EXOS5
56916,SMRCD
56919,B4DIS6
56919,DHX33
56923,NMUR2
56929,FEM1C
56937,Q5JY37
56937,PMEPA
56938,BMAL2
56943,A0A024R9D9
56943,ENY2
56945,RT22
56946,EMSY
56947,A0A0A0MS29
56947,MFF
56947,A1MAC2
56949,SYF1
56950,SMYD2
56952,PRDC1
56955,MEPE
56955,Q8NC19
56955,A0A024RDD1
56956,LHX9
56956,H0YL54
56957,OTU7B
56961,SHD
56970,AT7L3
56975,FA20C
56984,PSMG2
56984,Q9P1R6
56990,C42S2
56992,C9JKA9
56992,KIF15
56993,Q549C5
56993,TOM22
56997,COQ8A
56998,A0A024R4D7
56998,CNBP1
57002,YAE1
57003,CCD47
57017,A0A024R6U3
57017,COQ9
57018,CCNL1
57019,H3BT65
57019,CPIN1
57030,VGLU1
57035,A0A024RAD9
57035,RSRP1
57037,ANKY2
57037,A0A024R9Z6
57045,TWSG1
57060,A0A024R2Y0
57060,C9J0A4
57060,PCBP4
57062,DDX24
57082,KNL1
57085,ATRAP
57088,E9PHR9
57088,PLS4
57092,PCNP
57093,TRI49
57093,E9PK69
57096,RPGR1
57099,AVEN
57104,PLPL2
57105,Q5KU17
57105,CLTR2
57105,A4ZKH2
57109,B4E331
57109,REXO4
57109,B4DJ95
57111,RAB25
57113,TRPC7
57117,A0A024RDK4
57117,INT12
57118,KCC1D
57118,Q5SQQ7
57119,B2R4Q0
57119,A0A384NYB9
57120,GOPC
57122,NU107
57130,AT131
57130,A0A024R7N2
57132,CHM1B
57142,RTN4
57144,B0AZM9
57144,PAK5
57147,PACE1
57154,SMUF1
57159,TRI54
57161,PELI2
57161,Q9H716
57162,PELI1
57162,Q53T26
57167,SALL4
57175,COR1B
57175,A0A024R5K1
57176,B4E0K6
57176,SYVM
57176,A0A1U9X9B3
57176,B4DG77
57178,A0JLS3
57178,ZMIZ1
57178,A0A024QZN6
57182,ANR50
57182,Q8TB46
57187,THOC2
57213,SPRY7
57213,A0A024RDT6
57215,THA11
57216,A8K4L6
57216,VANG2
57221,BIG3
57325,CSR2B
57326,B4E0K4
57326,PBIP1
57332,CBX8
57333,RCN3
57337,J3QT09
57337,SENP7
57348,TTYH1
57369,CXD2
57369,A0A654IE23
57379,Q7Z599
57379,Q546Y9
57379,Q6QJ80
57379,AICDA
57381,RHOJ
57381,Q7Z513
57381,A0A024R692
57396,CLK4
57403,RB22A
57405,SPC25
57407,A0A384P622
57407,NMRL1
57409,MI4GD
57409,A0A0S2Z5T5
57409,A0A0S2Z5K9
57409,A0A0S2Z5S7
57409,A0A3B3IU65
57410,E9PK59
57410,SCYL1
57447,NDRG2
57448,BIRC6
57449,A0A804EMX3
57449,PKHG5
57455,REXO1
57458,TMCC3
57458,G3V207
57459,P66B
57473,Z512B
57491,AHRR
57492,ARI1B
57498,KDIS
57504,F6RRE2
57504,MTA3
57506,MAVS
57509,MTUS1
57510,XPO5
57511,COG6
57511,A0A140VJG7
57511,A0A024RDW5
57514,RHG31
57519,STAR9
57520,HECW2
57520,A0A2R8Y6F3
57521,Q6DKI0
57521,RPTOR
57528,KCD16
57528,A8K8W2
57530,CING
57531,HACE1
57532,NUFP2
57534,MIB1
57536,K1328
57541,A0A090N8F2
57541,B4DXA9
57541,A0A090N7S8
57541,ZN398
57542,KLH42
57542,B2RNT7
57542,F5H523
57545,C2D2A
57554,A0A075B6E9
57558,UBP35
57559,STALP
57561,ARRD3
57562,CE126
57563,KLHL8
57563,B3KY78
57563,Q7Z330
57563,Q68DU9
57567,ZN319
57568,SI1L2
57568,A0A6Q8PH54
57575,X5D999
57575,PCD10
57575,Q9NSR3
57580,PREX1
57584,RHG21
57591,W0Z7M9
57591,A4FUJ8
57591,E7ER32
57591,MRTFA
57592,ZN687
57594,HOMEZ
57596,BEGIN
57599,A0A024R2L1
57599,WDR48
57602,A0A024R8V6
57602,UBP36
57605,PITM2
57605,Q9UF51
57606,A0A024R9T6
57606,SLAI2
57610,RBP10
57610,R4GMX8
57610,B3KP49
57616,TSH3
57617,A0A024R9R3
57617,VPS18
57621,ZBTB2
57622,LRFN1
57624,NYAP2
57628,DPP10
57628,B2RCJ8
57628,Q0GLB9
57628,Q0GLB7
57628,B4DKB5
57630,SH3R1
57634,EP400
57639,Q96MS1
57639,CC146
57642,COKA1
57644,MYH7B
57646,UBP28
57646,B4E3L3
57648,K1522
57649,PHF12
57649,C9J9G2
57650,CIP2A
57654,Q69YU2
57654,UVSSA
57658,A0A024RAZ1
57658,CACO1
57659,ZBTB4
57659,B3KVD4
57661,B7ZM66
57661,F8WEF5
57661,PHRF1
57661,B7ZM65
57661,E9PJ24
57661,A0A024RCA1
57663,UBP29
57664,PKHA4
57669,E41L5
57674,A0A0A0MTR7
57674,RN213
57674,A0A0A0MTC1
57680,CHD8
57689,Q4JIW0
57689,Q4JIV9
57689,LRC4C
57690,TNR6C
57692,MAGE1
57693,A0A024R775
57693,A0A024R7B1
57693,ZN317
57695,UBP37
57695,A0A024R416
57697,FANCM
57698,SHOT1
57703,CWC22
57708,MIER1
57709,S7A14
57713,SMBT2
57715,Q9NWU8
57715,SEM4G
57716,PRAX
57718,PP4R4
57727,NCOA5
57731,SPTN4
57761,J3KR25
57761,B4DMM9
57761,TRIB3
57763,ANRA2
57763,A0A024RAN7
57787,MARK4
57794,SUGP1
57794,A0A024R7N3
57798,GATD1
57804,A0A024R5D7
57804,Q6NSD7
57804,DPOD4
57805,CCAR2
57819,LSM2
57820,A0A384MR52
57820,CIP1
57822,GRHL3
57826,RAP2C
57826,A0A087X2C3
57862,A0A024R691
57862,Q53FM1
57862,ZN410
58155,B4DSU5
58155,A0A7I2RVZ4
58155,A0A6Q8PFE6
58155,B4DSS8
58155,PTBP2
58157,NGB
58157,A0M8W9
58160,NFE4
58190,CTDS1
58473,A0A024R5H9
58473,PKHB1
58473,A0A024R5J2
58473,A0A024R5H7
58476,T53I2
58477,Q549N5
58477,SRPRB
58478,ENOPH
58478,D6RA00
58480,RHOU
58480,A0A024R3Q7
58484,NLRC4
58485,TPPC1
58487,E9PIM0
58487,ZHANG
58488,PPCT
58488,I3L3H0
58488,Q549N3
58488,I3L2M9
58489,AB17C
58490,RPR1B
58491,ZNF71
58493,X6R8P6
58493,SOSSC
58494,JAM2
58495,OVOL2
58497,PRUN1
58499,ZN462
58499,Q63HJ5
58500,B3KNS9
58500,ZN250
58504,A0A2X0SFC0
58504,RHG22
58506,SFR19
58508,KMT2C
58509,CATIN
58512,DLGP3
58513,A0A024R7G6
58513,EP15R
58515,SELK
58517,RBM25
58526,M1IP1
58528,RRAGD
58529,MYOZ1
58533,A0A0A0MRI2
58533,SNX6
58985,I22R1
59269,ZEP3
59272,ACE2
59274,TLRN1
59286,A0A024R7B0
59286,UBL5
59338,B3KQL5
59338,PKHA1
59338,Q5RGS4
59339,A0A087WZ32
59339,PKHA2
59339,A8K727
59341,TRPV4
59343,SENP2
59345,GBB4
59348,ZN350
59349,Q9H7R2
59349,KLH12
60313,GPBL1
60385,TSKS
60412,EXOC4
60412,Q6NX51
60468,BACH2
60481,A0A024RD35
60481,ELOV5
60481,B3KWH9
60481,A0A0A0MTI6
60482,B2RCU2
60482,Q2T9H3
60482,B4DUU7
60482,SC5A7
60485,B3KTQ1
60485,SAV1
60489,ABC3G
60491,NIF3L
60491,A0A024R3V7
60491,A0A024R3V5
60492,CC90B
60496,ADPPT
60528,RNZ2
60528,A0A0S2Z5M8
60561,RINT1
60592,SCOC
60626,RIC8A
60672,MIIP
60673,ATGA1
60673,A0A024R128
60682,A0A087X1X9
60682,SMAP1
60684,TPC11
60685,A0A024RD12
60685,E2QRF5
60685,ZFAN3
60686,A0A0C4DFZ6
60686,CN093
63035,BCORL
63826,Q3ZK31
63826,Q8N3F4
63826,SRR
63876,PKNX2
63877,F204A
63891,RN123
63893,UBE2O
63894,Q6IA61
63894,SPE39
63894,B4DMB7
63898,SH24A
63908,A0A087WZQ7
63908,SNAB
63915,BL1S5
63915,A0A0A0MTN6
63916,ELMO2
63922,CTF18
63924,A0A0A0MRY9
63924,CIDEC
63925,Q8IW09
63925,ZN335
63928,CHP2
63935,CAPAM
63940,A0A024RCP6
63940,GPSM3
63943,A0A024RCQ6
63943,FKBPL
63948,I6L9A0
63948,DMRTB
63967,CLSPN
63971,KI13A
63976,PRD16
63978,PRD14
63979,FIGL1
63979,B3KNH6
64061,TSYL2
64067,NPAS3
64067,X5D988
64067,X5D2Q4
64067,X5D7M0
64072,Q8N5B3
64072,A0A087WYR8
64072,Q6P152
64072,A5D6V9
64072,CAD23
64081,PBLD
64081,A0A024QZK5
64092,S6FRS6
64092,SAMN1
64093,SMOC1
64093,A0A024R6E0
64098,PARVG
64098,A0A024R4U4
64100,A0A384NKL6
64100,ESPB1
64101,LRRC4
64105,D6RHD3
64105,CENPK
64110,MAGF1
64112,MOAP1
64121,RRAGC
64121,B4DQG4
64121,B4DQ03
64127,A0A286YF65
64127,NOD2
64130,LIN7B
64135,IFIH1
64145,RBNS5
64145,A8K5H3
64147,KIF9
64147,A8K932
64151,CND3
64168,NECA1
64170,CARD9
64170,A0A024R8F1
64210,MMS19
64215,DNJC1
64219,PJA1
64223,LST8
64236,PDLI2
64282,A0A024R6Q7
64282,PAPD5
64320,RNF25
64324,Q96MN8
64324,NSD1
64326,X5D7N8
64326,X5DNY7
64326,COP1
64332,IKBZ
64333,B3KQ74
64333,J3KPQ4
64333,RHG09
64343,AZI2
64344,B2RBI6
64344,H0YDZ5
64344,M0R104
64344,HIF3A
64374,A0A0S2Z6B4
64374,SIL1
64375,IKZF4
64376,IKZF5
64393,ZMAT3
64395,Q53SE7
64395,GMCL1
64397,ZN106
64397,A0A0C4DGM5
64398,PALS1
64398,Q658X5
64400,AKTIP
64400,A0A024R6T5
64400,A0A024R6S6
64407,RGS18
64410,KLH25
64411,ARAP3
64411,Q9H7C1
64411,Q05CH1
64412,GZF1
64421,DCR1C
64421,B3KMX5
64422,ATG3
64423,INF2
64425,RPA49
64425,B4E005
64426,SDS3
64446,DNAI2
64506,B4DWY2
64506,CPEB1
64601,VPS16
64641,COE2
64641,B7Z934
64641,B2RNT0
64651,CSRN1
64651,A0A024R2U8
64682,APC1
64689,A0A024R2U5
64689,B3KPY8
64689,GORS1
64689,B4E1H8
64708,A0A024R471
64708,J3KQ41
64708,Q6ZTQ7
64708,A0A087X1P5
64708,J3KQ34
64708,CSN7B
64708,A0A024R478
64710,NUCKS
64714,PDIA2
64718,E9PDK2
64718,UNKL
64744,SMAP2
64744,A0A087WV97
64745,A0A0S2Z5L8
64745,MET17
64746,A0A024R3P9
64746,GCP60
64750,SMUF2
64750,Q96DE7
64753,A0A024R758
64753,CC136
64754,SMYD3
64754,B3KN46
64755,A0A024QZE6
64755,RUSF1
64756,A8MRA7
64756,I3L448
64756,ATPF1
64759,TENS3
64762,GARE1
64763,ZN574
64763,A0A0C4DFM2
64763,Q71MF7
64764,Q68D60
64764,CR3L2
64769,EAF6
64770,CCD14
64778,FND3B
64780,MICA1
64782,AEN
64783,RBM15
64784,CRTC3
64784,Q8TEF4
64785,A0A0S2Z5P2
64785,PSF3
64785,A0A0S2Z5L0
64785,A0A0S2Z5L4
64786,TBC15
64786,A8K8E1
64793,CEP85
64795,RMD5A
64798,DPTOR
64800,EFCB6
64801,ARV1
64801,A0A024R3V6
64802,B1AN62
64802,NMNA1
64802,A0A024R4E1
64834,ELOV1
64837,KLC2
64839,FXL17
64843,ISL2
64844,F5H6W4
64844,B7ZAR7
64844,B7Z5K0
64844,MARH7
64848,YTDC2
64852,F5H0R1
64852,STPAP
64852,A0A0A8K9B1
64853,AIDA
64854,UBP46
64855,A0A024R872
64855,NIBA2
64857,PKHG2
64858,DCR1B
64864,RFX7
64919,BC11B
64919,L8B8F6
64919,L8B7P7
64919,L8B862
64919,L8B567
64927,TTC23
64946,CENPH
64946,A0A0S2Z5T0
64968,RT06
64975,RM41
64978,RM38
65003,RM11
65009,A0A0S2Z5L7
65009,A0A024R6V8
65009,B7Z9X4
65009,A0A0S2Z5R7
65009,NDRG4
65018,PINK1
65056,GPBP1
65056,D4PHA4
65057,A0A590TQL1
65057,ACD
65059,C9K0J5
65059,RAPH1
65062,TM237
65080,A1MA90
65080,RM44
65082,VP33A
65108,MRP
65109,REN3B
65110,REN3A
65110,B3KUE7
65117,RSRC2
65117,B3KMH4
65123,INT3
65125,F5GWT4
65125,WNK1
65125,A5D8Z4
65220,A0A0A0MR98
65220,Q6PJ22
65220,NADK
65220,A0A024R058
65251,ZN649
65263,P5CR3
65263,A0A0A0MQS1
65263,B4DGI7
65264,UBE2Z
65265,CH033
65266,WNK4
65267,WNK3
65975,B4DDH2
65975,B3KS39
65975,STK33
65975,F8WAK5
65979,PHAR4
65980,B4DXI2
65980,BRD9
65981,CAPR2
65982,A0A024R4T0
65982,ZSC18
65983,GRM2B
65986,Q9H9H3
65986,ZBT10
65988,ZN747
65988,A0A024QZG5
65988,B7ZAD9
65991,FUND2
65992,DDRGK
66002,CP4FC
66008,TRAK2
66036,MTMR9
78986,DUS26
78990,OTUB2
78994,A0A024QZB5
78994,PRR14
79000,AUNIP
79001,VKOR1
79001,A0A0S2Z5X7
79001,A0A0S2Z6I4
79002,K7ELS0
79002,TRIR
79002,K7EN60
79003,MIS12
79003,A8K1M4
79004,CUED2
79009,DDX50
79016,DDA1
79016,A0A024R7J7
79018,B3KXL6
79018,GID4
79018,K4DI96
79022,T106C
79023,NUP37
79025,FND11
79026,Q9BVU3
79026,AHNK
79026,B4DTV0
79027,Q68DU4
79027,ZN655
79035,A0A024RB89
79035,SOSB1
79036,A0A024R7M2
79036,KXDL1
79038,ZFY21
79039,DDX54
79047,KCD15
79050,NOC4L
79054,W8DTH1
79054,TRPM8
79056,TMG4
79056,A0A0S2Z5N9
79058,ASPC1
79065,ATG9A
79065,A0A024R438
79073,TM109
79075,DCC1
79077,DCTP1
79078,CA050
79083,A0A024R4D3
79083,MELPH
79084,A0A024R0H7
79084,MEP50
79088,K7ER43
79088,K7EME3
79088,A0A024R7D7
79088,ZN426
79088,Q59EH4
79090,TPC6A
79090,B7TZ90
79091,MET22
79092,CAR14
79094,CHAC1
79095,BBLN
79097,TRI48
79098,SARG
79101,TAF1D
79101,A0A024R3A9
79102,RNF26
79109,A0A024R863
79109,SIN1
79132,DHX58
79132,A0A024R1Y5
79139,E5RGY0
79139,DERL1
79139,A0A024R9G3
79142,PHF23
79143,MBOA7
79144,PPDPF
79152,FA2H
79155,D6RGJ2
79155,TNIP2
79165,LENG1
79169,MMTA2
79171,RBM42
79172,CENPO
79173,BRME1
79174,CREL2
79176,FXL15
79184,BRCC3
79188,TMM43
79188,A0A024R2F9
79228,THOC6
79269,A0A0A0MQT4
79269,DCA10
79345,A0A126GWB2
79345,O51B2
79363,CPLN2
79364,ZXDC
79365,Q8TAT1
79365,BHE41
79365,A0A024RAV8
79370,A0A140VJF2
79370,A0A024RAR1
79370,B2L14
79443,FYCO1
79444,BIRC7
79447,PAGR1
79571,GCC1
79571,A4D0Z4
79576,NKAP
79577,CDC73
79581,A0A6Q8PHF8
79581,E9PKE4
79581,S52A2
79585,CORO7
79586,CHSS2
79589,RN128
79594,A1PUM0
79594,MUL1
79595,H7BXF5
79595,SP130
79595,A0A2R8YDB8
79595,Q96DP1
79596,OBI1
79602,PAQR2
79609,MT21D
79616,B4DZA8
79616,CCNJL
79618,HMBX1
79618,D3DSU2
79624,F5GZY1
79624,ARMT1
79624,B4DPT6
79626,TP8L2
79631,EFL1
79637,J3KTE5
79637,J3KST7
79637,ARMC7
79643,CHMP6
79648,MCPH1
79649,MA7D3
79650,H3BNM8
79650,A0A024R6V6
79650,USB1
79650,H3BN52
79651,RHDF2
79654,B3KU34
79654,HECD3
79654,A1A4G1
79656,A0A0S2Z5N0
79656,BEND5
79657,RPAP3
79658,RHG10
79658,A0A2X0SFB3
79660,PPR3B
79661,NEIL1
79666,PKHF2
79669,TTMP
79671,NLRX1
79677,A0A2S1ZR87
79677,SMC6
79680,BOP
79682,CENPU
79685,SP30L
79696,J3KMY6
79696,ZC21C
79696,H0YE08
79696,A0A024R6E6
79698,ZMAT4
79699,A8DPD7
79699,B4DK95
79699,ZY11B
79705,LRRK1
79710,MORC4
79710,B4DTP6
79718,TBL1R
79719,AAGAB
79720,VP37B
79720,A0A024RBU0
79723,SUV92
79726,WDR59
79727,LN28A
79728,PALB2
79728,H3BN63
79734,KCD17
79734,A0A087WX35
79735,TBC17
79753,B1AK66
79753,SNIP1
79754,ASB13
79759,A8K1I4
79759,A0A024QZD9
79759,ZN668
79760,GEMI7
79763,ISOC2
79768,KTBL1
79768,A0A024R9P5
79791,A0A0C4DGU8
79791,FBX31
79797,ZN408
79797,B4DXY4
79798,ARMC5
79798,B4DIU9
79798,J3KQ26
79798,B4DH27
79801,A0A024R6R1
79801,SHCBP
79807,B7Z8J7
79807,GSTCD
79812,MMRN2
79813,A0A1B0GV09
79813,EHMT1
79816,TLE6
79816,Q6PJM9
79829,A0A024R5C6
79829,NAA40
79831,KDM8
79831,A0A0S2Z5P8
79831,A0A0S2Z5T1
79833,GEMI6
79837,PI42C
79837,B3KQV3
79839,C102B
79840,NHEJ1
79843,F124B
79845,RN122
79848,A0A7I2V5W3
79848,CSPP1
79848,Q9H688
79848,A0A7I2V4L2
79848,A0A7I2V5G7
79849,B0YJ61
79849,NHRF4
79850,I3L336
79850,TLC3A
79866,B5LMG6
79866,A0A087WV86
79866,BORA
79868,A0A087WX43
79868,ALG13
79868,A0A087WT15
79869,CPSF7
79869,B4DGF8
79870,BAALC
